video_name,caption,emotion
-9Kic0QsCYs_0-8-rgb_front,Her brows are pretty light.,Positive
-9Kic0QsCYs_1-8-rgb_front,"They're nicely shaped, but they're pretty light.",Positive
-9Kic0QsCYs_10-8-rgb_front,We want them to match more of her dark chestnut hair color.,Neutral
-9Kic0QsCYs_11-8-rgb_front,I'm using a powder and a brush.,Neutral
-9Kic0QsCYs_12-8-rgb_front,You can use a pencil.,Neutral
-9Kic0QsCYs_13-8-rgb_front,It's all personal preference.,Neutral
-9Kic0QsCYs_14-8-rgb_front,I'm just going to fill in her natural brow line.,Positive
-9Kic0QsCYs_15-8-rgb_front,"Hi, this is Sean Hobson and what we're talking about right now is using the proper mechanics to become not only a good shooter, but a good shooter from the free throw line.",Positive
-9Kic0QsCYs_2-8-rgb_front,So the last step that we have is to finish out your free throw.,Positive
-9Kic0QsCYs_4-8-rgb_front,"What we see a lot of players do is they'll follow through, but then they'll pull their hand back and again, that's going to pull that basketball back a little bit and not let it go ahead and follow through the proper way.",Positive
-9Kic0QsCYs_5-8-rgb_front,The last thing is we don't want to fall take our shot and fall back off the free throw line.,Positive
-9Kic0QsCYs_6-8-rgb_front,"If you shoot and you take a step back, it?s called negative energy.",Negative
-9Kic0QsCYs_7-8-rgb_front,You're taking energy away from that basketball and not allowing it to go on down.,Neutral
-9Kic0QsCYs_8-8-rgb_front,"So, remember when making a good free throw shot, its not just the shot, its also how you finish after the free throw that's going to make you a good free throw shooter.",Positive
-9Kic0QsCYs_9-8-rgb_front,If Kyle steps up to the line right here and gets himself ready.,Positive
-9KqRMBAAsA_1_2-3-rgb_front,"What we're going to talk about is you have a good base, you have a good foundation.",Positive
-9KqRMBAAsA_3-3-rgb_front,You're going to make the shot,Neutral
-9KqRMBAAsA_4-3-rgb_front,That's the first thing in finishing.,Neutral
-9KqRMBAAsA_5-3-rgb_front,"But the most important thing is by using your legs, a lot of time you see players come up and shoot their free throw and they stay flat footed and then end up hitting the ball on the front of the rim.",Positive
-9KqRMBAAsA_6-3-rgb_front,"What we always want to do is you always want to finish your free throw up on your toes because what that does is when you get up on your toes, that's using the bottom of your leg muscles and its giving you just that extra edge to get that ball up and over the rim.",Positive
-9KqRMBAAsA_7-3-rgb_front,The other thing you want to make sure and do is always follow through and end up out in front of you.,Positive
-9KqRMBAAsA_8-3-rgb_front,You never want to end up with the ball up here.,Neutral
-9KqRMBAAsA_9-3-rgb_front,ALLEN DIWAN: Hi.,Neutral
-9TmNCFEtDo_1-8-rgb_front,My name is Allen Diwan.,Neutral
-9TmNCFEtDo_2-8-rgb_front,"And it's also, cooking the food is also about seeing the color of the food in the dish.",Neutral
-9TmNCFEtDo_3-8-rgb_front,You'll see the different flavors.,Neutral
-9TmNCFEtDo_4-8-rgb_front,"You'll see the different ingredients that we are going to put in this dish that you see the unique--the ingre--the colors of each and every ingredient, and this is part of the appeal.",Neutral
-9TmNCFEtDo_5-8-rgb_front,"I might add one more tomato of this dish, that you can see it's very rustic and you have to make it appetizing for--'cause you eat with your eyes as well, and you want to make this dish as appetizing as possible.",Positive
-9TmNCFEtDo_6-8-rgb_front,"So, this is quite a straight forward recipe, and the ginger, garlic, we're waiting for the ginger to cook properly.",Neutral
-9TmNCFEtDo_7-8-rgb_front,"And for 1 more 2--1 or 2 more minutes, we'll give it--we'll leave it for 1 or 2 more minutes, and then we'll add our tomatoes to this.",Neutral
-9TmNCFEtDo_8-8-rgb_front,I'm the owner and chef of Kashmir Indian Restaurant in Budapest.,Neutral
-9__F8XKDuE_0-8-rgb_front,The dish now we're going to be preparing is called paneer masala.,Neutral
-9__F8XKDuE_1-8-rgb_front,One ingredient that we'll be adding also is the tomatoes whilst the ginger and the garlic have been cooked slightly.,Neutral
-9__F8XKDuE_2-8-rgb_front,"So, just--we'll give it one more shake, stir it once more properly.",Neutral
-9__F8XKDuE_3-8-rgb_front,"The onions have been slightly browned now, and we added our green ginger, garlic, and the chilies.",Neutral
-9__F8XKDuE_4-8-rgb_front,"We'll wait for that to cook and in the meanwhile, we'll take our tomatoes, maybe about 3 of them, and we'll cut them into cubes.",Neutral
-9__F8XKDuE_5-8-rgb_front,"Again, we do not want tomatoes to be cut into very small cubes because we want to see, I mean, obviously, it will be cooked well with the masala, but you'll somehow see the redness of the tomato.",Neutral
-9__F8XKDuE_6-8-rgb_front,As I mentioned earlier most portable electric sanders run on 110 or house current. Pretty much any extension cord will work.,Positive
-9__F8XKDuE_7-8-rgb_front,These sanders don't require significant amounts of power.,Neutral
-9_jI7kWiQY_0-8-rgb_front,"You don't need a very heavy gauge extension cord, your standard, I think this is a fourteen gauge extension cord, will do.",Neutral
-9_jI7kWiQY_1-8-rgb_front,"But to power it up, first, make sure your sander is in the off position, make sure the power switch is off.",Positive
-9_jI7kWiQY_2-8-rgb_front,"And then a little helpful thing that I like to do is before I connect my extension cord, to help keep it from coming unplugged while you're using it, we're going to tie a knot in the cord.",Positive
-9_jI7kWiQY_3-8-rgb_front,"We'll just hold the two, come around, draw it into a knot and now you can plug it in.",Neutral
-9_jI7kWiQY_4-8-rgb_front,Notice that one pole on the extension cord is larger than the other so it will only go in one way.,Neutral
-9_jI7kWiQY_5-8-rgb_front,Plug it in and you're ready to go.,Positive
-9_jI7kWiQY_6-8-rgb_front,Lesson 12-The Mascara Brush: Every mascara bottle of course comes with a mascara brush.,Neutral
-9_jI7kWiQY_7-8-rgb_front,They all do come in different shapes and different sizes.,Neutral
-9_jI7kWiQY_8-8-rgb_front,I like this mascara and the best way to apply your mascara and use your mascara brush is to start from the inner most part of your eyelash and wiggle and work your way up to the tip of your eyelash.,Positive
-9byTo0hUbM_9-8-rgb_front,This adds fullness to the eyelash without actually not having to use a volumizer mascara.,Neutral
-9nBmSvp2Co_0-8-rgb_front,"Mascara brushes are sold at drug stores or your beauty supply store and they do come in different sizes, like I said, and it is best to change your mascara brush because it tends to build up bacteria and to clump.",Positive
-9nBmSvp2Co_1-8-rgb_front,"The best way to prevent clumping is to actually take your mascara brush, and if you do see any clumps on your brush, is to wipe it off on a napkin or a paper towel that won't leave any residue behind.",Positive
-9nBmSvp2Co_10-8-rgb_front,"It's best not to take your mascara brush and wipe the excess off on the lid of the bottle because that just rubs right back in and that's what causes the clumping, and then you'll have the clumps left over on your eyelashes.",Positive
-9nBmSvp2Co_11-8-rgb_front,That is the mascara brush and that's how you use it.,Neutral
-9nBmSvp2Co_12-8-rgb_front,I would like to talk with you now about international stoves.,Positive
-9nBmSvp2Co_13-8-rgb_front,When you see the word international you would think about going overseas and you may be going into a country where certain fuels are hard to find.,Neutral
-9nBmSvp2Co_14-8-rgb_front,This liquid fuel stove happens to be a white gas stove but they make a version of it that uses multiple fuels.,Neutral
-9nBmSvp2Co_15-8-rgb_front,"Kerosene, some of them will even burn diesel, naphta, different fuels that might be easier for you to find elsewhere.",Positive
-9nBmSvp2Co_16-8-rgb_front,"This stove right here has a special feature, if you don't find an MSR cartridge abroad you might find some other ones and they might not have a thread to screw on.",Neutral
-9nBmSvp2Co_17-8-rgb_front,So what this has it has a little catch that goes over top of here and then instead of screwing on it descends down on to the cartridge.,Neutral
-9nBmSvp2Co_18-8-rgb_front,These type of stoves give you a little more latitude of what kind of fuel you can get for them.,Neutral
-9nBmSvp2Co_2-8-rgb_front,If you have any questions on these types of stoves give your outfitter a holler.,Neutral
-9nBmSvp2Co_3-8-rgb_front,So the next step in making your clays is going to be to sieve the mixture.,Neutral
-9nBmSvp2Co_4-8-rgb_front,"Now I've got one of these large fancy sieves, it's got brushes on the bottom and it turns, and then it comes with screens at different meshes, this one is 80 mesh",Neutral
-9nBmSvp2Co_5-8-rgb_front,"Anywhere from about 80 to 100 is appropriate for most glazes, a 50 might not be fine enough, and you don't want to go too much thinner than a 100, because some of your materials might not be small enough to go through.",Neutral
-9nBmSvp2Co_6-8-rgb_front,"So you're going to mix, just stir up again, feel the bottom, you want to have a large spoon.",Neutral
-9nBmSvp2Co_7-8-rgb_front,Make sure that there's no big chunks kind of laying in weight down there.,Neutral
-9nBmSvp2Co_8-8-rgb_front,"And then you'll take a pitcher, and get a scoop, poor it right into your sieve.",Negative
-9nBmSvp2Co_9-8-rgb_front,"And then with this one you just turn the brushes, and that pushes the material through the screen.",Neutral
-9umTJVGSqk_4-8-rgb_front,"If you don't have a big fancy one like this with the brushes, a lot of times wear a rubber clove and just kind of use your hand to work the materials through the screen that works also.",Positive
-9umTJVGSqk_5-8-rgb_front,"So I'm going to go through this entire bucket, and just keep scooping and pushing it through the screen, until I've got the whole thing complete.",Neutral
-9umTJVGSqk_6-8-rgb_front,"That's how you do it, I'm Russ Handler, and I need to make a phone call.",Neutral
-9zB8cv_WJk_10-8-rgb_front,"Okay, it is efficiently chilled, just brought it out of the refrigerator.",Positive
-9zB8cv_WJk_11-8-rgb_front,It was in there about twenty five minutes or so.,Neutral
-9zB8cv_WJk_12-8-rgb_front,"Tastes dearly, ooh, okay.",Positive
-9zB8cv_WJk_13-8-rgb_front,"So that's what you look for, just nice solid fudge.",Positive
-9zB8cv_WJk_4-8-rgb_front,"Again, put it in the freezer if you need to.",Neutral
-9zB8cv_WJk_5-8-rgb_front,"I will say that if you want to take this with you somewhere, try to keep it in a frig.",Neutral
-9zB8cv_WJk_6-8-rgb_front,"You know if you take it to the office maybe as a little dessert after your lunch, that's a great idea.",Positive
-9zB8cv_WJk_7-8-rgb_front,Just pop it back in the frig when you get to work.,Neutral
-9zB8cv_WJk_8-8-rgb_front,Because again that coconut oil is very sensitive to temperature.,Neutral
-9zB8cv_WJk_9-8-rgb_front,"So, it's perfectly congealed for me and solidified but as soon as I'm done you know, cutting it and showing you what it looks like I'm going to put it back in the freezer.",Positive
-c5CKp2JWHE_0-5-rgb_front,So just keep that in mind.,Neutral
-c5CKp2JWHE_1-5-rgb_front,"And you can pop it in the freezer if you need to, that's okay too.",Neutral
-c5CKp2JWHE_10-5-rgb_front,You'll see that it's not even.,Neutral
-c5CKp2JWHE_11-5-rgb_front,"We poured it in and it was smooth, and now it looks like a rough rugged terrain that you would need a four wheel drive to go over.",Positive
-c5CKp2JWHE_12-5-rgb_front,But that's okay.,Neutral
-c5CKp2JWHE_13-5-rgb_front,"Fudge is homemade, at least it should be, so that's okay, not a big deal.",Neutral
-c5CKp2JWHE_14-5-rgb_front,I personally don't care what my fudge looks like as long as it tastes good.,Positive
-c5CKp2JWHE_15-5-rgb_front,"It even has a little ridge right here that cracked, you know, not, didn't crack but it has a little ridge that broke off.",Negative
-c5CKp2JWHE_16-5-rgb_front,That's okay.,Neutral
-c5CKp2JWHE_17-5-rgb_front,What will happen is the contact lens will stick to a wet surface better than a dry surface.,Positive
-c5CKp2JWHE_2-5-rgb_front,Take it in.,Neutral
-c5CKp2JWHE_3-5-rgb_front,"Put it on the fingertip, move it over, and pinch it off.",Neutral
-c5CKp2JWHE_4-5-rgb_front,"You can sand that glue smooth until you feel comfortable putting your other piece on, to make a smooth transition between the two pieces.",Positive
-c5CKp2JWHE_5-5-rgb_front,"Once you get the glue off, you just simply, simply stick your other adhesive tile down in its place and you have a fixed adhesive tile.",Neutral
-c5CKp2JWHE_6-5-rgb_front,"Now there are other options if you're having trouble getting the adhesive tile off the floor, you can actually soak a rag in solvent and drape the rag over the top of the floor and cover it with plastic to keep the fumes from getting out and that will actually work on dissolving that glue underneath and may make it a little bit easier for you to get that piece out.",Neutral
-c5CKp2JWHE_7-5-rgb_front,My name's Ryan Parker with Parker Home Renovations and you can contact me at: parkerhomerenovations.com.,Neutral
-c5CKp2JWHE_8-5-rgb_front,So you may have to replace it with something close to it.,Neutral
-c5CKp2JWHE_9-5-rgb_front,"Now the first thing you're going to need to do when repairing one of these vinyl floor, flooring pieces is take your utility knife and you're actually going to want to cut off a corner of the tile.",Neutral
-dK6mH2v-64_0-5-rgb_front,"So, you're going to want to do like that, and then if you can, in some cases you could actually get into the, that piece with the end of your razor blade and pick it out like this.",Positive
-dK6mH2v-64_1-5-rgb_front,"If you're lucky enough to be able to do that, then from there you can pretty much pick at it and tear that piece out.",Positive
-dK6mH2v-64_2-5-rgb_front,"If you can't get to it like that, you may have to get creative with a, like a chisel of some sort and just get a hammer and chisel it up, and then you can get a chisel from the other side and chisel that piece out.",Positive
-dK6mH2v-64_3-5-rgb_front,"Once you get that piece out, then you'll have to get whatever glue is on, on the floor, off, and how you can do that is you can use any kind of a cleaner to actually soak that area for a little while and you can scrape it up with a razor or you can sand that glue if that glue is really dry.",Neutral
-dK6mH2v-64_4-5-rgb_front,"In this series, we're learning all about fall-blooming flower bulbs.",Neutral
0-0kX3XoMPQ_0-3-rgb_front,"When in doubt, go sideways as another rule, and they multiply quickly.",Negative
0-0kX3XoMPQ_1-3-rgb_front,"But I found with all bulbs, they like to be in groups just like people do.",Positive
0-0kX3XoMPQ_10-3-rgb_front,"So if you put three in a triangle, it'll do much better than one by itself.",Positive
0-0kX3XoMPQ_11-3-rgb_front,"They'll do a lot more water, too.",Neutral
0-0kX3XoMPQ_2-3-rgb_front,"I put 'em in some of the boggier areas in my yard and they've done well, too.",Neutral
0-0kX3XoMPQ_3-3-rgb_front,And it'll do well in drought conditions.,Neutral
0-0kX3XoMPQ_4-3-rgb_front,They're a plant that probably never needs to be watered and you'll never lose 'em.,Neutral
0-0kX3XoMPQ_5-3-rgb_front,Just a beautiful plant.,Positive
0-0kX3XoMPQ_6-3-rgb_front,Sometimes they're called Montbretia.,Neutral
0-0kX3XoMPQ_7-3-rgb_front,"So Montbretia is the same as a Crocosmia and these were hybridized, the Lucifer, in England back in 1966, and I like to think that was the same year I was born.",Positive
0-0kX3XoMPQ_8-3-rgb_front,"And some of my favorite flower bulbs are the Crocosmias, and within the crocosmias, the Lucifer.",Positive
0-0kX3XoMPQ_9-3-rgb_front,"So they've been around for not a long time really in botanical history, but they're really a smash.",Neutral
0-4j8fghNOE_1-5-rgb_front,The next fall-blooming bulb that we'll talk about is Crocosmia Carmine Brilliant.,Positive
0-4j8fghNOE_2-5-rgb_front,I love Crocosmia Lucifer.,Positive
0-4j8fghNOE_3-5-rgb_front,"It's a native to South Africa, so it does very well in the Pacific Northwest, and it almost grows as a weed.",Neutral
0-4j8fghNOE_4-5-rgb_front,"It really likes full, hot sun and good drainage, and hummingbirds love it.",Positive
0-4j8fghNOE_5-5-rgb_front,"I mean, once you've got a group of Crocosmia, you'll have thousands of hummingbirds in your yard.",Neutral
0-4j8fghNOE_6-5-rgb_front,And they're easy bulb to recognize and easy bulb to plant.,Positive
0-4j8fghNOE_7-5-rgb_front,"They look like a Hershey's Kiss candy, and there's a root side and bullseye side.",Positive
0-CH0nKReGk_0-5-rgb_front,So the bullseye side goes up.,Neutral
0-CH0nKReGk_1-5-rgb_front,"So next, getting on a step ladder, we're going to stand up here and start putting on our hillsides using a brush.",Neutral
0-CH0nKReGk_2-5-rgb_front,Nice brush.,Positive
0-CH0nKReGk_3-5-rgb_front,Now this is going to be more detail put on.,Neutral
0-CH0nKReGk_4-5-rgb_front,"You can see here where it's, get the line really fine.",Neutral
0-CH0nKReGk_5-5-rgb_front,But that also means the paint could be a little thin.,Neutral
0-CH0nKReGk_6-5-rgb_front,So be prepared for this even if you didn't have to with the rest of the base layer here.,Neutral
0-CH0nKReGk_7-5-rgb_front,Be prepared to have to put on multiple coats.,Neutral
0-CH0nKReGk_8-5-rgb_front,"Which again, allowing about a day to maybe even two days to dry between coats.",Neutral
0-I67scsfIE_1-5-rgb_front,I generally recommend being 2 to 3 inches wide.,Positive
0-I67scsfIE_10-5-rgb_front,And what we're going to do is you notice that the line here is really blocky.,Neutral
0-I67scsfIE_2-5-rgb_front,Horizon lines don't look like this.,Neutral
0-I67scsfIE_3-5-rgb_front,That's okay though.,Neutral
0-I67scsfIE_4-5-rgb_front,Because what we're going to do.,Neutral
0-I67scsfIE_5-5-rgb_front,Get lots of paint on your brush here and we're going to start coloring in the hills.,Neutral
0-I67scsfIE_6-5-rgb_front,See like this nice rise and fall I'm getting?,Positive
0-I67scsfIE_7-5-rgb_front,And we're going to keep extending this throughout with gentle rises and falls.,Positive
0-I67scsfIE_8-5-rgb_front,"Alright, the drink we're about to make is called, Flaming Giraffe, that sounds sad, doesn't it, it's actually a very tasty shot.",Neutral
0-I67scsfIE_9-5-rgb_front,"Alright, we're going to get something that can fit a double shot in it, so this glass will do here.",Positive
0-QttpoWp_8_0-5-rgb_front,"And we're going to measure out 2 ounces of Kahlua, and make sure you add the alcohols in this order, okay, there we go, 2 ounces of Kahlua, and one ounce of butterscotch schnapps, there we go, and the last thing you're going to do is add 1 ounce of 151 proof rum, there we go.",Positive
0-QttpoWp_8_1-5-rgb_front,"And now grab a match or a lighter, and some friends to watch, go ahead and set the drink on fire, the 151 should light pretty easily, and let it sit, enjoy the luster of the flames, blow it out, and take it down.",Positive
0-QttpoWp_8_2-5-rgb_front,"Flaming Giraffe, bottoms up.",Neutral
0-QttpoWp_8_3-5-rgb_front,"And you've learned today a lot of different ways to set up adaptable seating, adaptable paddles, paddling techniques, and so forth, for adaptive canoeing programs for people with disabilities.",Neutral
0-QttpoWp_8_4-5-rgb_front,"The neat thing about this is a lot of these adaptive and accessible points we've made today can also be set up for other programs, such as kayaking, or even white water rafting.",Positive
0-_hOoXzsWw_0-5-rgb_front,"A lot of this stuff just takes a little bit of patience and innovation, but for example, this adaptive paddle with just these good old bike tire grips can be used for white water rafting, to help somebody grip the paddle while rafting, or even the Chosen Valley seat, like I mentioned before",Positive
0-_hOoXzsWw_1-5-rgb_front,"We don't have a raft here with us today, but again, just use a little bit of innovation and some patience to help modify a way to adjust the seat to the a rack frame, and we've taken it",Positive
0-_hOoXzsWw_10-5-rgb_front,"So, it's very durable, and you know, a lot of these systems can also be set up for kayaking.",Neutral
0-_hOoXzsWw_11-5-rgb_front,"Just look at the kayak you're using, look at the raft you're using, your participant needs, and just sort of adjust from there.",Neutral
0-_hOoXzsWw_12-5-rgb_front,We'll take our measuring tool.,Neutral
0-_hOoXzsWw_13-5-rgb_front,See how far off we are or how on we are and you can see we're right on with that.,Neutral
0-_hOoXzsWw_14-5-rgb_front,"Now we, it's still attached to the hump and we are going to take that off in the same way that we took off the other one.",Neutral
0-_hOoXzsWw_15-5-rgb_front,We are going to create a little grove and we're going to put a piece of dental floss on there.,Neutral
0-_hOoXzsWw_2-5-rgb_front,Get a grip on it and just draw the dental floss through and as you can see it just released and then we're going to place our fingers on the side pop it off and stick over by the other piece.,Neutral
0-_hOoXzsWw_3-5-rgb_front,Now we have completed two parts of the lid.,Neutral
0-_hOoXzsWw_4-5-rgb_front,We have completed the lower part the base and the top part.,Neutral
0-_hOoXzsWw_5-5-rgb_front,Next we're going to create the little handle that sits on the top.,Positive
0-_hOoXzsWw_6-5-rgb_front,For the sake of what we're doing today I'm going to go ahead and say that's about as much as I want riding on the edges there.,Neutral
0-_hOoXzsWw_7-5-rgb_front,"Now that I've drawn the size of paper that I want to use, I like to get this paper just to where I can just work with this paper.",Positive
0-_hOoXzsWw_8-5-rgb_front,"So, basically, I'm going to use this razor blade knife and this metal ruler which you can see it has a cork on the bottom of it which actually gives it space from the paper.",Neutral
0-_hOoXzsWw_9-5-rgb_front,There's no rush when you're using this blade.,Neutral
0-bR2rq-qps_0-5-rgb_front,That's the key point I'm trying to make.,Neutral
0-bR2rq-qps_1-5-rgb_front,"And I'll just do the same thing, I just set the ruler to the right.",Neutral
0-bR2rq-qps_10-5-rgb_front,Set the blade in the corner.,Neutral
0-bR2rq-qps_11-5-rgb_front,Slowly drag.,Neutral
0-bR2rq-qps_12-5-rgb_front,And you may have to score it a couple of times because it's a thicker paper so it didn't separate.,Neutral
0-bR2rq-qps_13-5-rgb_front,So what I'll do is repeat the process.,Neutral
0-bR2rq-qps_14-5-rgb_front,Which on this paper it usually takes two.,Neutral
0-bR2rq-qps_15-5-rgb_front,Two scores.,Neutral
0-bR2rq-qps_16-5-rgb_front,Turn this back.,Neutral
0-bR2rq-qps_17-5-rgb_front,"And one thing that it's good for is if you're, especially if you're using ink pens or markers, you've probably noticed when you do a line on a ruler that's flat to the paper, it smears.",Positive
0-bR2rq-qps_18-5-rgb_front,Then you can see that it separated on the second score.,Neutral
0-bR2rq-qps_19-5-rgb_front,Do the same thing on the long side.,Neutral
0-bR2rq-qps_2-5-rgb_front,And this one's going to be feisty and I'm going to have to do a third one.,Neutral
0-bR2rq-qps_20-5-rgb_front,And this is being really feisty.,Neutral
0-bR2rq-qps_21-5-rgb_front,There we go.,Neutral
0-bR2rq-qps_22-5-rgb_front,So now this is the actual piece that I'm going to use.,Neutral
0-bR2rq-qps_23-5-rgb_front,So I'm going to set that there.,Neutral
0-bR2rq-qps_24-5-rgb_front,This drawing table actually has a cutting mat that I bought and put that on there to fit to size so it's like self healing.,Positive
0-bR2rq-qps_25-5-rgb_front,You can get that at your art store as well.,Neutral
0-bR2rq-qps_26-5-rgb_front,That little bit of space will prevent the marker from smearing the edge of the border that you're doing.,Neutral
0-bR2rq-qps_27-5-rgb_front,"But in this case, I'm going to use it for cutting out the paper.",Neutral
0-bR2rq-qps_3-5-rgb_front,So I'm going to line it up on my outside edge.,Neutral
0-bR2rq-qps_4-5-rgb_front,And be very careful when you're using these knives because they don't play around.,Neutral
0-bR2rq-qps_5-5-rgb_front,They're very sharp.,Neutral
0-bR2rq-qps_6-5-rgb_front,"So once I get it to where I want it, and I'm just going to set the blade at the corner and I'm going to slowly put pressure, and just drag it down while I'm holding the ruler in place to keep a nice straight line.",Neutral
0-bR2rq-qps_7-5-rgb_front,"Then I'll come over here and for me, personally, I like to pull the blade towards me but slowly, because you don't want to....",Neutral
0-bR2rq-qps_8-5-rgb_front,"As you can see I've put down a few of the pieces now of my bottom layer, I'm going to move on to what I consider to be my next layer.",Neutral
0-bR2rq-qps_9-5-rgb_front,"So again, laying out some of my mixed medium onto my plexiglass board.",Neutral
0-n5YbN2IZA_0-5-rgb_front,Laying my piece out because it keeps it steady for me.,Neutral
0-n5YbN2IZA_1-5-rgb_front,"Lifting it up in the corner with my brush, lifting it over and you know you are going to have a little bit of messiness, it is going to get on to your fingers.",Neutral
0-n5YbN2IZA_10-5-rgb_front,"You want to make sure that though in between when are using different tools and stuff, you are being careful not to get too much on everything else because it's a lot to clean up later.",Positive
0-n5YbN2IZA_11-5-rgb_front,"So I push it down with my fingers, and I go right to my rag to wipe my fingers off, again lay some more down, and you can see I'm working fairly quickly, and the reason for this is when you have these adhesives laying down to the board acrylic gel mediums tend to dry very quickly just as acrylic paints do.",Neutral
0-n5YbN2IZA_12-5-rgb_front,"Ok get that piece up so I'm going for reinforcements with my, there it goes.",Neutral
0-n5YbN2IZA_13-5-rgb_front,"Sometimes it gets a little stuck, always wipe the edge though of your exacto blade off, that blade is going to end up tending to be a blade that your not really going to be able to use for cutting much anymore, so you may want to have two of the tools available to you so that in case one of them, you want to just keep that open for cutting and the other one you can use for lifting the materials up when they get stuck.",Negative
0-n5YbN2IZA_14-5-rgb_front,What I'll be demonstrating here is the Power Dumbbell Chest Presses.,Neutral
0-n5YbN2IZA_2-5-rgb_front,"You want to do this flat on the ground here, take two dumbbells, put them on to the side of the body.",Neutral
0-n5YbN2IZA_3-5-rgb_front,"What you want to do is power up, flex the chest, come down all the way to the ground, flat against the surface, hold it for about one to two seconds, power back up.",Neutral
0-n5YbN2IZA_4-5-rgb_front,"Flex on top, down for about one to two seconds and power back up.",Neutral
0-n5YbN2IZA_5-5-rgb_front,You want to continue this motion here for about eight to ten reps and about three to four sets.,Neutral
0-n5YbN2IZA_6-5-rgb_front,"So you see this is a power movement, it is good to try to use heavy weights on this.",Positive
0-n5YbN2IZA_7-5-rgb_front,This will help in building some thickness in the chest.,Positive
0-n5YbN2IZA_8-5-rgb_front,"Again, when then flat on the ground, power it up.",Neutral
0-n5YbN2IZA_9-5-rgb_front,And that's how you do Power Dumbbell Chest Presses.,Neutral
0-vrO9sZ5ow_0-5-rgb_front,Sponges and the wire tool are tools you use every time you throw as well.,Neutral
0-vrO9sZ5ow_1-5-rgb_front,"A wire tool is what removes your piece from the bat, or from the wheel, and without the wire tool there is no way to disconnect the clay that adheres to the surface when you're throwing it, from the surface.",Neutral
0-vrO9sZ5ow_10-5-rgb_front,So this is my favorite choice of sponges.,Positive
0-vrO9sZ5ow_11-5-rgb_front,"So I use, I usually get probably one a month just because, you can see I've had this not too long and it's already starting to kind of warp and I like the new crisp ones.",Positive
0-vrO9sZ5ow_12-5-rgb_front,"They're very inexpensive, easy to get.",Positive
0-vrO9sZ5ow_2-5-rgb_front,Sponges are a real personal choice as well.,Neutral
0-vrO9sZ5ow_3-5-rgb_front,You've got natural and synthetic.,Positive
0-vrO9sZ5ow_4-5-rgb_front,"I usually use pretty small ones unless I'm throwing something really large, and then sometimes I'll even use one, each one in each hand.",Positive
0-vrO9sZ5ow_5-5-rgb_front,Synthetics are just obviously rough.,Neutral
0-vrO9sZ5ow_6-5-rgb_front,"They seem to last a little better, but I really like the smoothness of the natural sponges, plus this angle I can get, sometimes I'll even cut my sponges actually just to get that edge that I need for certain shapes.",Positive
0-vrO9sZ5ow_7-5-rgb_front,This one I haven't cut and it fits perfectly in my hand.,Positive
0-vrO9sZ5ow_8-5-rgb_front,Hi!,Neutral
0-vrO9sZ5ow_9-5-rgb_front,"From the moment that you decide to sell your home, it is time to start thinking about your marketing strategy.",Neutral
0-wLoko5zNw_1-5-rgb_front,Staging should be an interval part of your marketing strategy.,Neutral
0-wLoko5zNw_2-5-rgb_front,"If you decide to sell your home, then you want to contact a stager approximately 30 to 45 days before you anticipate putting it on a market.",Neutral
0-wLoko5zNw_3-5-rgb_front,There are several reasons why it is so critical.,Negative
0-wLoko5zNw_4-5-rgb_front,"First and foremost, you want to allow a stager and your real estate agent enough of time to prepare your home before it goes on the market.",Neutral
0-wLoko5zNw_5-5-rgb_front,"Sometimes there is work that could be done to paint, to work on the landscaping, to organize the home prior to selling, to declutter the home and we even sometimes pre-pack your home so that when it is time to move out of your house, you are that much further ahead in the moving process.",Neutral
0-wLoko5zNw_6-5-rgb_front,"By working with a certified stager like K. Nicole Redesign, you can have a full service approach during one of the most stressful times in your life.",Neutral
0-wLoko5zNw_7-5-rgb_front,So this is this is clip one and its about how to pick a suitable idea to make a glass mosaic.,Neutral
0-wLoko5zNw_8-5-rgb_front,I don't know how to explain this except that sometimes ideas just come into my head out of someplace.,Neutral
0-wLoko5zNw_9-5-rgb_front,Or even pictures in the paper.,Neutral
0-zewtxhuR8_0-5-rgb_front,"Anything, a scene you might see, take a photograph of it.",Neutral
0-zewtxhuR8_2-5-rgb_front,I've done that too.,Neutral
0-zewtxhuR8_3-5-rgb_front,I've taken photographs of things and used that as a basis.,Neutral
0-zewtxhuR8_4-5-rgb_front,So those are some of the ways that you can use to start with.,Neutral
0-zewtxhuR8_5-5-rgb_front,Or else I think maybe people would like to see something that's more abstract and I just kinda just have fun with the glass and add other materials to it and so on.,Positive
0-zewtxhuR8_6-5-rgb_front,Other times I see pictures of something like I saw a picture of a Beatles on Abbey Road and I though boy that would be neat to do that in glass.,Positive
0-zewtxhuR8_7-5-rgb_front,"Or pictures of some horses I saw in the paper that were, they had their noses together, looked like they were kissing and I thought that was really sweet.",Positive
0-zewtxhuR8_8-5-rgb_front,Or else sometimes I see a picture of horse races like this in the paper.,Positive
001evy9D-mw_1-5-rgb_front,"And I think, boy that would be neat, how could I put that all together in a horse race?",Positive
001evy9D-mw_10-5-rgb_front,So one of the ways you can get ideas for doing a project like this is to maybe scan over some art books.,Positive
001evy9D-mw_2-5-rgb_front,There's a lot of art books that are out there and all the old masters and different people or more modern things.,Neutral
001evy9D-mw_3-5-rgb_front,Whatever you might learn.,Neutral
