video_name,caption,sentiment
841720.mp4,"Is it fun going fishing with your friends? (starts out signing ""fishing"" but repairs to ""friend"")",POSITIVE
841821.mp4,Will Bob be surprised at his surprise party?,POSITIVE
841922.mp4,When do you graduate?,NEUTRAL
842023.mp4,Has your friend experienced travelling?,POSITIVE
842024.mp4,Is the video game easy to beat?,POSITIVE
842125.mp4,Is the video phone clear?,POSITIVE
842226.mp4,Does your friend really love surfing the internet?,POSITIVE
842327.mp4,Does your friend love surfing the Internet?,POSITIVE
842428.mp4,Who is driving?,NEUTRAL
842429.mp4,Where is your friend driving to?,POSITIVE
842530.mp4,When did your friend start driving?,POSITIVE
842631.mp4,When does the party start?,POSITIVE
842732.mp4,What kind of a party is it?,POSITIVE
842733.mp4,When do you start work?,NEUTRAL
842834.mp4,Why do you work all night?,NEUTRAL
842935.mp4,Where do you work?,NEUTRAL
843036.mp4,Who is going fishing?,NEUTRAL
843037.mp4,When are your friends going fishing?,POSITIVE
843138.mp4,Who is planning to surprise Bob?,NEUTRAL
843239.mp4,What time is the surprise party?,POSITIVE
843240.mp4,Which high school did you go to?,NEUTRAL
843341.mp4,When did you graduate high school?,NEUTRAL
843342.mp4,Why don`t you like that video game?,POSITIVE
843443.mp4,Why does your friend love travelling?,POSITIVE
843544.mp4,When do you start travelling?,NEUTRAL
843545.mp4,Where do you plan to travel?,NEUTRAL
843646.mp4,Do you really need to video phone? Why not page?,NEUTRAL
843747.mp4,Where is the video phone that you want?,NEUTRAL
843848.mp4,Why is your friend addicted to the Internet?,POSITIVE
843849.mp4,What do you usually do on the Internet?,NEUTRAL
843950.mp4,"If my friend is driving, I sleep in the back seat.",POSITIVE
844051.mp4,"When my friend is tired of driving, we will switch.",NEUTRAL
844052.mp4,"If my friend goes out to a party, I will join them for sure.",POSITIVE
844153.mp4,"If my friend goes out to a party, my roommate and I will join.",POSITIVE
844254.mp4,"If I arrive at work late, my boss will undoubtedly fire me.",NEGATIVE
844255.mp4,"If my boss summons me, everyone will know I`m in trouble.",NEGATIVE
844356.mp4,"If my friend goes out fishing, I have to monitor the weather to make sure it`s fine for fishing.",POSITIVE
844457.mp4,"When my friend goes out fishing, the fish has to go in the bucket immediately so it will be fresh.",POSITIVE
844458.mp4,"If Bob is surprised at his surprise party, it is commendable because it is difficult to surprise Bob.",POSITIVE
844559.mp4,"When Bob arrives at the party, everyone has to spray him with silly string and tease him.",NEUTRAL
844660.mp4,"If I go to a public school, it is guaranteed that I won`t pay attention because there is no communication.",NEGATIVE
844661.mp4,"When I arrive school, I have to text my mother to tell her I`ve arrived safely.",POSITIVE
844762.mp4,"If my friend goes travelling, I just have to join.",POSITIVE
844763.mp4,"When we arrive in India, I have to send my family a postcard thanking them for support.",POSITIVE
844864.mp4,"Once my friend starts playing video games, he is hooked to it all night until his eyes pop out.",POSITIVE
844965.mp4,"Once my father starts playing video games, I tend to go to my room because it`s boring to watch him and he doesn`t know how to play video games.",NEUTRAL
845066.mp4,"When my friend calls me on the video phone, the lights flash on and off.",POSITIVE
845067.mp4,"When my friend is surfing the Internet, I remind him about his unfinished homework.",POSITIVE
845168.mp4,"If my friend finishes his homework early, he will surf the Internet all night.",POSITIVE
845269.mp4,My friend has to drive because I`m exhausted.,NEUTRAL
845270.mp4,My friend is going out to a party.,POSITIVE
845371.mp4,I work all night because I need the extra money.,NEUTRAL
845472.mp4,My friend loves to go fishing because he loves to eat fish.,POSITIVE
845473.mp4,My friend is planning to surprise Bob because he's turning 21.,POSITIVE
845574.mp4,I arrived school late because I was in a bike accident.,NEGATIVE
845675.mp4,"My friend loves travelling, especially in Asian countries because there`s more of a variety of things to do, compared to other countries.",POSITIVE
845676.mp4,My friend plays video games all day because he does nothing else.,POSITIVE
845777.mp4,My friend prefers video phone over texting because he can use ASL.,POSITIVE
845878.mp4,My friend loves the Internet because there are many different websites.,POSITIVE
557207.mp4,Mother has to go to the store because I need to go food shopping.,NEUTRAL
557218.mp4,My friend left because she`s bored.,NEUTRAL
557229.mp4,My friend went out to a party.,POSITIVE
5572210.mp4,"My friend is leaving when?  Uh, tomorrow.",POSITIVE
5572311.mp4,Father arrives home late because he had to finish work.,NEUTRAL
5572412.mp4,The park is crowded because the kids love playing there.,POSITIVE
5572413.mp4,"I like the beach better than the lake because the beach has waves, while the lake has none.",POSITIVE
5572514.mp4,"In my freshman year, my friends were shocked when they saw that I was bald because of the tradition at Gallaudet University.",NEUTRAL
5572615.mp4,Mother has to clean the kitchen soon because a group of friends are coming over for the weekend.,POSITIVE
5572716.mp4,My friend loves to go outside because he loves camping.,POSITIVE
5572717.mp4,My friend is an expert at making bonfires because he was a Boy Scout growing up.,POSITIVE
5572818.mp4,My neighbor just adopted puppies because they have children.,NEUTRAL
734327.mp4,"If Mother goes to the store, she will buy milk.",NEUTRAL
734338.mp4,"If mom doesn't walk to the store, we won't have milk.",NEUTRAL
734349.mp4,"When Mother goes to the store, I`ll remind her to get us milk.",NEUTRAL
7343510.mp4,"If my friends go out, I will join them.",POSITIVE
7343611.mp4,"If my friends do not want to go out, I will stay home and watch television.",POSITIVE
7343612.mp4,"When my friends leave, I will finally start on my homework.",POSITIVE
7343713.mp4,"If father gets home late, (he/she) won't realize that he is not at home.",NEUTRAL
7343814.mp4,If dad doesn't get home too late then he can help us with our homework.,POSITIVE
7343915.mp4,My mother tends to be in a bad mood if Father arrives home late.,NEGATIVE
7344016.mp4,"When my father arrives home late, we tend to eat pizza for dinner.",NEUTRAL
7344017.mp4,"If Father arrives home late, Mother will yell at him because the children wanted to see him.",NEUTRAL
7344118.mp4,"When Father arrives home late, Mother refuses to make dinner.",NEUTRAL
7344219.mp4,"If Father arrives home late, he can`t help us with our homework.",POSITIVE
7344320.mp4,"If the kids play at the park, they will be tired later in the afternoon.",NEUTRAL
7344421.mp4,I will get a sunburn when I go swimming at the beach because I forgot sunscreen.,NEUTRAL
7344422.mp4,"If I decide not to swim in the water, I will walk on the shore.",NEUTRAL
7344523.mp4,"If I see that the beach is crowded, I would not want to go.",NEUTRAL
7344624.mp4,I guarantee that the parents will be mad if the children dye their hair orange.,NEUTRAL
7344725.mp4,"Once my friends start dying their hair, many more people will follow.",POSITIVE
7344726.mp4,"If Mother cleans the kitchen, it means we can`t bake cookies.",NEUTRAL
7344827.mp4,"If Mother does not clean the kitchen, I have to do it myself.",NEUTRAL
7344928.mp4,Mother will give me twenty dollars if I clean the kitchen.,POSITIVE
7345029.mp4,"When I finish cleaning the kitchen, mom will take me to my friends house.",POSITIVE
7345030.mp4,"If my friends go camping, I will go with them.",POSITIVE
7345131.mp4,"If Bob is successful at making a fire, I must stay and watch it to make sure it is maintained.",POSITIVE
7345232.mp4,"When Bob starts the fire, we will collect logs to keep it going.",NEGATIVE
7345233.mp4,"If my family decides not to adopt the puppies, my friend probably will.",POSITIVE
7345334.mp4,"If my family adopts the puppies, I will immediately go to the pet store to buy collars, of which they have assorted colors.",NEUTRAL
771167.mp4,Mother went to the store.,NEUTRAL
771138.mp4,Friends get together to go out.,POSITIVE
771089.mp4,Father arrived home late.,NEUTRAL
7710510.mp4,Father arrived home late at night.,NEUTRAL
7710211.mp4,The kid was playing at the park.,NEUTRAL
7709712.mp4,I went swimming at the beach.,NEUTRAL
7709113.mp4,Two friends dyed their hair together.,POSITIVE
7708714.mp4,Mother is cleaning the kitchen.,NEUTRAL
7708415.mp4,My friend is going camping.,POSITIVE
7707516.mp4,A boy is making a bonfire.,NEUTRAL
7707117.mp4,What the family adopted was puppies.,NEUTRAL
7706918.mp4,Did Mother go to the store?,NEUTRAL
7706619.mp4,Are the friends going out?,POSITIVE
7705720.mp4,Did father arrive home late last night?,NEUTRAL
7705321.mp4,Did the kid play at the park?,POSITIVE
7687246.mp4,Mother walked to the store.,NEUTRAL
7705122.mp4,Those friends went out together.,POSITIVE
7704723.mp4,Father arrived home late at night.,NEUTRAL
7704424.mp4,The kid played in the park.,POSITIVE
7701925.mp4,I went swimming at the beach.,NEUTRAL
7701526.mp4,Those two friends dyed their hair together.,POSITIVE
7700527.mp4,Mother cleaned the kitchen.,NEUTRAL
7700328.mp4,Friends went out camping; they enjoyed it.,POSITIVE
7699929.mp4,A boy maintained the bonfire.,NEUTRAL
7699730.mp4,The family adopted those puppies.,NEUTRAL
7699131.mp4,Did Mother walk to the store?,NEUTRAL
7698632.mp4,Have those two friends left?,POSITIVE
7698333.mp4,Did Father arrive home late at night?,NEUTRAL
7698034.mp4,Did the kids play at the park?,POSITIVE
7692035.mp4,Did Barack Obama swim at the beach?,NEUTRAL
7691736.mp4,Those friends dyed their hair together.,POSITIVE
7691537.mp4,Did Mother clean the kitchen?,POSITIVE
7691338.mp4,Did those friends go camping?,POSITIVE
7688839.mp4,Did the boy make the bonfire?,NEUTRAL
7688440.mp4,Did the family adopt the puppies?,NEUTRAL
7688041.mp4,Mother walked to the store.,NEUTRAL
7687842.mp4,Those roommates went out together.,NEUTRAL
7687743.mp4,Father arrived home late at night.,NEUTRAL
7687544.mp4,The kids played at the park.,POSITIVE
7687345.mp4,Barack Obama swam at the beach.,NEUTRAL
619057.mp4,"If Bob sends his resume, he is guaranteed the job.",NEUTRAL
619048.mp4,"If the students listen to the teacher, they will learn something.",NEUTRAL
619039.mp4,"If Bob gives his sweetheart a rose, she will be happy.",POSITIVE
6190210.mp4,"If Bob studies for his literature test, he will pass it for sure.",NEUTRAL
6190111.mp4,"When the teacher finishes cleaning the classroom, she must leave the key in the door.",NEUTRAL
6190112.mp4,"If mother is sick, I have to take care of her.",NEUTRAL
6190013.mp4,"If I mow the lawn, Mom will give me twenty dollars.",NEUTRAL
6189914.mp4,"If my aunt makes a blue (starts signing 'pie') berry pie, I have to go over and eat it.",NEUTRAL
6189815.mp4,"If I pay rent now, I will have to cancel my vacation.",NEGATIVE
6189816.mp4,"When a bad storm comes to Boston, I have to stay home.",NEGATIVE
6189717.mp4,The family decided to have their annual vacation in Puerto Rico.,NEUTRAL
6189618.mp4,"If Bob decides to adopt a big dog, he will have to accept the fact that he will spend lots of money on dog food.",POSITIVE
6189519.mp4,"If Bob goes to the post office, I will give him my letters to drop off.",NEUTRAL
6189520.mp4,"If the horse plays all day on the farm, it will fall asleep easily at night.",POSITIVE
6189421.mp4,"If clothes are on sale, my friends and I will go over to the mall.",POSITIVE
6189322.mp4,Friends go to a different movie because they prefer action movies.,POSITIVE
6189223.mp4,"When I introduce a new friend, I will test and make sure he remembers the names.",POSITIVE
6189124.mp4,"If my friend boldly asks for directions, I am willing to drive.",POSITIVE
6189125.mp4,"If I commute to work by bike, then I'll have to wake up earlier.",NEUTRAL
6189026.mp4,"If the baseball game has fireworks, I have to go.",NEUTRAL
6188927.mp4,"If friends go to the beach and suntan, I have to bring sunscreen or else I will burn.",POSITIVE
6188928.mp4,"If friends play frisbee, I will  join them.",POSITIVE
6188829.mp4,"I starting making an invitation list for my BBQ party, I will have to make sure it's right.",POSITIVE
61829118.mp4,"When my sister goes water tubing, I will have to watch her and make sure to stop the boat when she falls off.",NEUTRAL
6188730.mp4,"If he buys a plaid shirt, I will buy a striped shirt- I don't want the same shirt as him.",NEUTRAL
6188731.mp4,"If I buy the shorts, I will have to return the shoes.",NEUTRAL
6188632.mp4,"If my sister gets a headband for her birthday, she will decorate it.",NEUTRAL
6188533.mp4,"When the bride and groom danced their last song at their wedding, everyone looked on quietly.",NEUTRAL
6188534.mp4,"If I enjoy talking with those two, it means that I should enjoy talking with all of BU.",POSITIVE
6188435.mp4,"When I move out of San Diego, I will have to get a new driver's license.",NEUTRAL
6188336.mp4,"If your friend gets fucked up, I won't take care of him.",NEGATIVE
6188337.mp4,"Last night, I was drunk; everyone was cheering me on.",NEUTRAL
6188238.mp4,"If my friend crashes the party, I will kick him out.",POSITIVE
6188139.mp4,"If friends host a pizza party, I will bring a pizza with lots of toppings.",POSITIVE
6188040.mp4,Bob hasn't sent the letter.,NEUTRAL
6188041.mp4,The students refuse to listen to the teacher.,NEUTRAL
6187942.mp4,Bob hasn't given the rose to his girlfriend.,NEUTRAL
6187843.mp4,Bob hates reading books.,NEGATIVE
6187844.mp4,"The teacher is sick of cleaning the classroom, so he didn't clean the room.",NEGATIVE
6187745.mp4,Mother isn't sick today.,POSITIVE
6187646.mp4,Father is lazy and refused to mow the lawn.,NEGATIVE
6187647.mp4,My aunt isn't good at making apple pies.,NEGATIVE
6187548.mp4,I haven't paid rent.,NEUTRAL
6187449.mp4,Good weather hasn't arrived in Boston. Hurry up!,POSITIVE
6187450.mp4,My family doesn't vacation every year anymore.,NEUTRAL
6187351.mp4,Bob doesn't have a big dog- he only has a small dog.,NEUTRAL
6187252.mp4,Bob hasn't gone to the post office.,NEUTRAL
6187153.mp4,The horses hate the rain- they don't like running in the rain.,NEGATIVE
6187154.mp4,The clothes aren't on sale.,NEUTRAL
6187055.mp4,The friends haven't arrived at the movie theater because of traffic.,POSITIVE
6186956.mp4,I am not good at remembering the names of new people.,NEGATIVE
6186957.mp4,I hate asking for directions and then having to read lips and gestures to figure out the directions.,NEGATIVE
6186858.mp4,I hate commuting to work by bike.,NEGATIVE
6186859.mp4,I notice that babies hate fireworks. The fireworks scare the babies.,NEGATIVE
6186760.mp4,Friends haven't gone to the beach yet.,POSITIVE
6186661.mp4,Friends haven't started playing Frisbee.,POSITIVE
6186662.mp4,I decided not to invite Mary because she wouldn't get along with people.,NEUTRAL
6186563.mp4,My sister hates water skiing because it's hard to balance.,NEGATIVE
6186464.mp4,My friend doesn't want to buy a plaid shirt.,POSITIVE
6186465.mp4,I don't want to buy shorts.,NEUTRAL
6186366.mp4,My sister doesn't want a headband for her birthday.,NEUTRAL
6186267.mp4,The bride and groom didn't dance.,NEUTRAL
6186168.mp4,I didn't enjoy talking with those two.,NEGATIVE
6186169.mp4,"I wasn't ready to move out of San Diego, so I stayed.",NEUTRAL
6186070.mp4,"You didn't fuck up, did you?",POSITIVE
6185971.mp4,"You weren't passed out drunk, were you?",NEUTRAL
6185972.mp4,Friends didn't crash the party.,POSITIVE
6185873.mp4,Friends didn't want a pizza night because they always have a pizza night.,POSITIVE
6185774.mp4,Who sent the letter?,NEUTRAL
6185775.mp4,Who sent the letter?,NEUTRAL
6185676.mp4,Who listens to the teacher?,NEUTRAL
6185577.mp4,Who listens to the teacher?,NEUTRAL
6185578.mp4,What did Bob give to his girlfriend?,NEUTRAL
6185479.mp4,What is Bob reading?,NEUTRAL
6185380.mp4,What time did the teacher clean the classroom?,POSITIVE
6185381.mp4,How did Mother get sick?,NEGATIVE
6185282.mp4,Who is sick?,NEGATIVE
6185183.mp4,Who is sick?,NEGATIVE
6185184.mp4,What is my aunt good at making?,POSITIVE
6185085.mp4,Who has to pay rent?,NEUTRAL
6185086.mp4,Who has to pay rent?,NEUTRAL
6184987.mp4,When is bad weather coming to Boston?,NEGATIVE
6184888.mp4,Where does your family tend to vacation every year?,NEUTRAL
6184889.mp4,Who owns this big dog?,NEUTRAL
6184790.mp4,Who owns this big dog?,NEUTRAL
6184691.mp4,Who will go to the post office?,NEUTRAL
6184592.mp4,Who will go to the post office?,NEUTRAL
6184593.mp4,Where does the horse tend to play?,POSITIVE
6184494.mp4,Where are the clothes that are on sale?,NEUTRAL
6184395.mp4,Who is joining the friends going to the movie theater?,POSITIVE
6184396.mp4,Who is he/she?,NEUTRAL
6184297.mp4,Who is asking for directions?,NEUTRAL
6184298.mp4,Who is asking for directions?,NEUTRAL
6184199.mp4,Who commutes to work by bike?,NEUTRAL
61840100.mp4,Who commutes to work by bike?,NEUTRAL
61840101.mp4,Who loves watching fireworks?,POSITIVE
61839102.mp4,Who loves watching fireworks?,POSITIVE
61838103.mp4,Why are the friends going to the beach?,POSITIVE
61838104.mp4,Who wants to play frisbee?,POSITIVE
61837105.mp4,Who wants to play frisbee?,POSITIVE
61837106.mp4,Do you want to get together for a BBQ party?,POSITIVE
61836107.mp4,What time is water tubing?,NEUTRAL
61835108.mp4,Does the friend reallhy want to buy the plaid shirt?,POSITIVE
61835109.mp4,What do you need to buy?,NEUTRAL
61834110.mp4,What does my sister want for her birthday?,NEUTRAL
61834111.mp4,Why did the bride and groom dance at their wedding?,NEUTRAL
61833112.mp4,Why do you talk with those two?,NEUTRAL
61832113.mp4,Why do you have to move out of San Diego?,NEUTRAL
61832114.mp4,Why does the friend look fucked up?,NEUTRAL
61831115.mp4,Why did you pass out last night?,NEUTRAL
61830116.mp4,What time did the friend crash the party?,POSITIVE
61830117.mp4,When is the pizza party that friend is hosting?,POSITIVE
798767.mp4,"If it's raining tomorrow, I'll stay home.",NEUTRAL
798768.mp4,"Once I finish work, I'm going home.",NEUTRAL
798759.mp4,"When my computer breaks down and I don't know what to do, I'll ask someone for help.",POSITIVE
7987410.mp4,"If I fail a test, my mom will blow her top.",NEGATIVE
7987311.mp4,Did you buy a book?,NEUTRAL
7987212.mp4,Is the library closed?,NEUTRAL
7987213.mp4,Is it raining outside?,NEUTRAL
7987114.mp4,Did Donna give you the money?,NEUTRAL
7987015.mp4,Is the water cold?,NEUTRAL
7986916.mp4,Was the movie good?,POSITIVE
7986817.mp4,Was the movie good? Yes it was wonderful.,POSITIVE
7986818.mp4,"Is it raining outside? No, it's beautiful and warm outside.",POSITIVE
7986719.mp4,"Did I buy the book yet? No, I will buy it tomorrow.",NEUTRAL
7986620.mp4,What time does mom finish work? At 2pm.,NEUTRAL
7986521.mp4,Where should the tree be? Next to the garage.,NEUTRAL
7986522.mp4,Bob sent a letter.,NEUTRAL
7986423.mp4,The students listen to the teacher.,NEUTRAL
7986324.mp4,Bob frequently gives his sweetheart roses.,POSITIVE
7986225.mp4,Bob read a book.,NEUTRAL
7986126.mp4,The teacher cleans the classroom.,NEUTRAL
7986027.mp4,Mom is sick.,NEGATIVE
7985928.mp4,Father is mowing the grass.,NEUTRAL
7985829.mp4,My aunt is making blueberry pie.,NEUTRAL
7985830.mp4,I need to pay rent.,NEUTRAL
7985731.mp4,Bad weather will come to Boston soon.,NEGATIVE
7985632.mp4,My family goes on vacation every year.,NEUTRAL
7985533.mp4,Bob has a big dog.,NEUTRAL
7985534.mp4,Bob went to the post office.,NEUTRAL
7985435.mp4,The horses played on the farm.,POSITIVE
7985336.mp4,The clothes are on sale.,NEUTRAL
7985337.mp4,Friends go out to the movie theater.,POSITIVE
7985038.mp4,I am introducing you to a new friend.,POSITIVE
7985039.mp4,Ask for directions. Where do I go?,NEUTRAL
7984940.mp4,I commute to work by bike.,NEUTRAL
7984841.mp4,I like fireworks.,POSITIVE
7984742.mp4,Friends go together to the beach to lay out in the sun and tan.,POSITIVE
7984743.mp4,Friends play frisbee.,POSITIVE
7984644.mp4,I invited my friends to a barbeque party.,POSITIVE
7984545.mp4,My sister went water tubing.,NEUTRAL
7984546.mp4,My friend wanted to buy a plaid shirt.,POSITIVE
7984447.mp4,I need to buy shorts.,NEUTRAL
7984348.mp4,My sister wants a headband for her birthday.,NEUTRAL
7984249.mp4,The bride and groom ended their wedding with a dance.,NEUTRAL
7984250.mp4,I enjoyed talking with the two of them.,POSITIVE
7984151.mp4,I moved out of San Diego.,NEUTRAL
7984052.mp4,Your friend is messed up. He looks awful.,NEUTRAL
7984053.mp4,I was drunk last night.,NEGATIVE
7983954.mp4,My friends crashed the party.,POSITIVE
7983855.mp4,Friends hosted a pizza dinner.,POSITIVE
7983756.mp4,Did Bob send the letter?,NEUTRAL
7983757.mp4,Did the students really listen to the teacher?,NEUTRAL
7983658.mp4,Did Bob give the rose to his sweetheart?,POSITIVE
7983559.mp4,Does Bob like reading books?,POSITIVE
7983560.mp4,Did the teacher clean the classroom?,POSITIVE
7983461.mp4,Is mom sick?,NEGATIVE
7983362.mp4,Did dad mow the lawn?,NEUTRAL
7983363.mp4,My aunt makes the best blueberry pie.,POSITIVE
7983264.mp4,Did I already pay the rent?,NEUTRAL
7983165.mp4,Is bad weather coming to Boston?,NEGATIVE
7983166.mp4,Does your family go on vacation every year?,NEUTRAL
7983067.mp4,Does Bob have a big dog?,NEUTRAL
7982968.mp4,Did Bob arrive at the post office?,NEUTRAL
7982969.mp4,Is that the only one horse playing on the farm?,NEUTRAL
7982870.mp4,Are the clothes on sale?,NEUTRAL
7982771.mp4,Did the group of friends arrive at the movie theater?,POSITIVE
7982772.mp4,Have you met my new friend?,POSITIVE
7982673.mp4,Do you know where to go?,NEUTRAL
7982574.mp4,Do you commute to work by bike?,NEUTRAL
7982575.mp4,Do you like fireworks?,POSITIVE
7982476.mp4,Is it healthy to lay out and tan?,POSITIVE
7982377.mp4,Is playing frisbee fun?,POSITIVE
7982378.mp4,Should I host a barbeque party?,POSITIVE
7982279.mp4,Does your sister like water tubing?,POSITIVE
7982180.mp4,Do I look good in this plaid shirt?,POSITIVE
7982081.mp4,Should I buy shorts?,NEUTRAL
7982082.mp4,Does my sister want a headband for her birthday?,NEUTRAL
7981983.mp4,Did the bride and groom like their wedding?,POSITIVE
7981884.mp4,Do you enjoy talking with them two?,POSITIVE
7981885.mp4,Did you already move to San Diego?,NEUTRAL
7981786.mp4,Was your friend messed up?,NEUTRAL
7981687.mp4,Was I passed out drunk last night?,NEGATIVE
7981688.mp4,Will you host a pizza dinner?,NEUTRAL
7981589.mp4,Did my friend go ahead with crashing the party?,POSITIVE
7981490.mp4,Bob wrote and sent a love letter to his wife because their anniversary is coming up soon.,POSITIVE
7981391.mp4,The students must learn to listen to the teacher because the teacher is in charge.,NEUTRAL
7981292.mp4,Bob gave a rose to his wife because it's their anniversary today.,NEUTRAL
7981293.mp4,Bob loves reading books because he can visualize what happens in the stories.,POSITIVE
7981194.mp4,The teacher must clean the classroom everyday so that when the students come to class it will be clean.,POSITIVE
7981095.mp4,Mom is sick because she recently took care of her sick friend.,NEUTRAL
7981096.mp4,Father must mow the lawn soon because we are having a barbeque party.,POSITIVE
7980997.mp4,My aunt is an expert at making blue berry pies because she grew up making them.,NEUTRAL
7980898.mp4,I missed last months rent so now I have to pay double.,NEGATIVE
7980799.mp4,Bad weather is coming to Boston because the city is close to the ocean.,NEGATIVE
79807100.mp4,My family vacation every year is in Florida because everyone loves the sun.,POSITIVE
79806101.mp4,Bob has a big dog because he loves to wrestle with it.,POSITIVE
79805102.mp4,Bob needs to go to the post office to buy stamps.,NEUTRAL
79805103.mp4,The horse runs on the farm because it can't race.,NEUTRAL
79804104.mp4,The clothes are on sale because they used to be expensive.,NEUTRAL
79803105.mp4,The group of friends go to the movie theater together to see Harry Potter 7 that just came out.,POSITIVE
79803106.mp4,I introduced you to my new friend because he seemed lonely.,NEUTRAL
79802107.mp4,Ask for directions because I don't know where to go.,NEUTRAL
79801108.mp4,I commute to work by bike because I can't afford a car.,NEUTRAL
79797114.mp4,My friend wants to buy a plaid shrit because his friend invited him to a costume party.,POSITIVE
79797115.mp4,I need to buy shorts because it's hot outside.,NEUTRAL
79796116.mp4,My sister wants a headband for her birthday because her hair is long and she wants a headband to keep it in place.,NEUTRAL
79795117.mp4,The bride and groom danced at their wedding by picking their song.,NEUTRAL
79795118.mp4,I enjoyed chatting with those two because we talked about ASL.,POSITIVE
79794119.mp4,I'm moving to San Diego because I got a new job offer.,NEUTRAL
79793120.mp4,My friend was f**ked up last night because he drank too much.,POSITIVE
79793121.mp4,My friend was passed out drunk because he drank too much on his birthday.,NEUTRAL
79792122.mp4,My friend just crashed a party because he recently finished his last exam.,POSITIVE
79791123.mp4,My friend went ahead and hosted a pizza dinner because he loves pizza.,POSITIVE
5873537.mp4,It's raining and it's impossible to find an umbrella.,NEUTRAL
5873528.mp4,There's always a pop quiz when I neglect my studying.,NEGATIVE
5873519.mp4,It's raining and it's impossible to find an umbrella.,NEUTRAL
58735010.mp4,"After not studying, there's always a pop quiz.",NEUTRAL
58734811.mp4,"When I don't study, I am guaranteed to fail.",NEGATIVE
58734712.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE
58734613.mp4,"If I don't study, I am guaranteed to fail.",NEGATIVE
58734514.mp4,Why didn't you buy car insurance?,NEUTRAL
58734415.mp4,He will buy flowers for sure.,NEUTRAL
58734316.mp4,He will buy flowers for sure.,NEUTRAL
58734317.mp4,"If there's an emergency, where will you go?",NEGATIVE
58734218.mp4,Who buys flowers?,NEUTRAL
58734119.mp4,Who bought flowers?,NEUTRAL
58734020.mp4,"If you spell even one word wrong, he will take away points for it!",NEGATIVE
58733921.mp4,I don't even have one dollar!,NEUTRAL
58733822.mp4,I have no money.,NEUTRAL
58733723.mp4,"When I don't have money, I tend to go to my aunt's and eat there.",NEUTRAL
58733724.mp4,"If I don't have a book to read, I get bored.",NEUTRAL
58733625.mp4,"When it's near the end of the semester, it's impossible to hang out.",NEUTRAL
58733526.mp4,"If John did that to me, I won't be friends with him anymore.",NEGATIVE
58733427.mp4,I wish John and Mary will stop being in a relationship after seeing John play with her.,POSITIVE
58733328.mp4,"If you win the lottery, we are going to Jamaica.",POSITIVE
17077.mp4,The weather is lousy today.,NEGATIVE
17088.mp4,There's no homework today.,NEUTRAL
17099.mp4,Mary is a vegetarian.,NEUTRAL
171010.mp4,Mom likes surprises.,POSITIVE
171111.mp4,The weather is beautiful today.,POSITIVE
171112.mp4,Mary isn't a vegetarian.,NEUTRAL
171213.mp4,The weather's not lousy today.,POSITIVE
171314.mp4,Mom hates surprises.,NEUTRAL
171415.mp4,The weather isn't beautiful today. Oh well.,NEUTRAL
171516.mp4,I do like pineapple cream cheese.,POSITIVE
171617.mp4,Why isnt't there any pineapple cream cheese?,NEUTRAL
171618.mp4,Your sister doesn't like pineapple cream cheese.,NEUTRAL
171719.mp4,"Hey wait, I do like pineapple cream cheese!",POSITIVE
171820.mp4,"My dad likes pineapple cream cheese, like me.",POSITIVE
171921.mp4,I don't like pineapple cream cheese.,NEUTRAL
172022.mp4,I love lox cream cheese.,POSITIVE
172123.mp4,"If it has pineapple cream cheese on it, I won't eat the bagel.",NEUTRAL
172124.mp4,"When it has pineapple cream cheese on it, he won't eat the bagel.",NEUTRAL
172225.mp4,I like chocolate cereal.,POSITIVE
172326.mp4,Why isn't there any chocolate cereal?,NEUTRAL
172327.mp4,My sister doesn't like chocolate cereal.,NEUTRAL
172428.mp4,Hey! I like chocolate cereal.,POSITIVE
172529.mp4,"Dad likes chocolate cereal, like me.",POSITIVE
172630.mp4,"No no no, I hate chocolate cereal.",NEGATIVE
172631.mp4,"No, I don't like chocolate cereal.",NEUTRAL
172732.mp4,I can't believe the car broke!,NEGATIVE
172833.mp4,"No, the car's not broken.",POSITIVE
172934.mp4,"The car's not broken, there's just no gas.",NEUTRAL
172935.mp4,"The car isn't broken, you're using the wrong key.",NEUTRAL
173036.mp4,The car really broke down.,NEGATIVE
173137.mp4,The car has a full tank of gas.,NEUTRAL
173238.mp4,"No, I used the right key.",NEUTRAL
173239.mp4,"No, that car isn't broken, the truck is broken.",NEUTRAL
173340.mp4,"Our cousin, John, broke the truck.",NEGATIVE
173441.mp4,"No, John didn't break the truck, Mary broke the truck.",NEGATIVE
173442.mp4,The car is really broken!,NEGATIVE
173543.mp4,"John didn't break the truck, he actually destroyed the car.",NEGATIVE
173644.mp4,The car did not breakdown.,NEUTRAL
173745.mp4,The car broke down.,NEGATIVE
173746.mp4,The car didn't breakdown.,NEUTRAL
173847.mp4,"No, the car didn't break down.",NEUTRAL
173948.mp4,"No, the car didn't breakdown.",NEUTRAL
173949.mp4,"If Mary's car broke down, John would have to take her to work.",NEGATIVE
174050.mp4,"Since Mary's car broke, John has been taking her to work.",NEGATIVE
174051.mp4,John got Mary and drove her to work.,NEUTRAL
174152.mp4,John took Mary and drove her to work every day.,NEUTRAL
174253.mp4,John used to take Mary and drive her to work every day.,NEUTRAL
174254.mp4,John is constantly driving Mary to work.,NEUTRAL
174355.mp4,John will drive Mary to work.,NEUTRAL
