video_name,true_label,lstm_prob_negative,lstm_prob_neutral,lstm_prob_positive
-1fUFbij2s0_15-5-rgb_front,Neutral,0.25907782,0.33765495,0.4032672
-1fUFbij2s0_16_17_18-5-rgb_front,Neutral,0.25718474,0.33911902,0.40369627
-1fUFbij2s0_19_20_21_22-5-rgb_front,Neutral,0.2543951,0.3375779,0.40802693
-1fUFbij2s0_2-5-rgb_front,Positive,0.25046343,0.3320255,0.41751105
-1fUFbij2s0_23_24-5-rgb_front,Positive,0.25268868,0.33390135,0.41340992
-1fUFbij2s0_25-5-rgb_front,Neutral,0.2545974,0.35317567,0.39222696
-1fUFbij2s0_26_27_28-5-rgb_front,Neutral,0.25301388,0.3444851,0.40250102
-1fUFbij2s0_29-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-1fUFbij2s0_3-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-1fUFbij2s0_30-5-rgb_front,Positive,0.23715383,0.32550052,0.43734565
-1fUFbij2s0_31-5-rgb_front,Positive,0.2622635,0.34054303,0.39719352
-1fUFbij2s0_32-5-rgb_front,Neutral,0.33054945,0.33714128,0.3323093
-1fUFbij2s0_33-5-rgb_front,Positive,0.33054885,0.33714113,0.33231002
-1fUFbij2s0_34-5-rgb_front,Neutral,0.28825772,0.3209791,0.3907632
-1fUFbij2s0_35-5-rgb_front,Positive,0.3774046,0.29071504,0.33188033
-1fUFbij2s0_36-5-rgb_front,Neutral,0.27836046,0.27846253,0.44317707
-1fUFbij2s0_37-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-1fUFbij2s0_4-5-rgb_front,Neutral,0.24380568,0.30382797,0.45236638
-1fUFbij2s0_5-5-rgb_front,Neutral,0.23588762,0.30294675,0.4611656
-1fUFbij2s0_6-5-rgb_front,Neutral,0.25341973,0.30788377,0.43869656
-1fUFbij2s0_7-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-1fUFbij2s0_8-5-rgb_front,Neutral,0.24821341,0.3159543,0.4358323
-1fUFbij2s0_9-5-rgb_front,Neutral,0.23665866,0.3221535,0.44118783
-1rM0t5FMiE_0-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-1rM0t5FMiE_1-5-rgb_front,Positive,0.33055952,0.3371563,0.33228415
-1rM0t5FMiE_2-5-rgb_front,Negative,0.25973064,0.3199111,0.4203582
-1rM0t5FMiE_3-5-rgb_front,Positive,0.23885013,0.31073797,0.45041195
-1rM0t5FMiE_4-5-rgb_front,Positive,0.25567612,0.32831207,0.41601178
-1rM0t5FMiE_5-5-rgb_front,Positive,0.2561081,0.28218588,0.46170595
-1rM0t5FMiE_6-5-rgb_front,Neutral,0.21742794,0.3030031,0.47956893
-1rM0t5FMiE_7-5-rgb_front,Neutral,0.25209352,0.32555413,0.4223524
-1rM0t5FMiE_8-5-rgb_front,Neutral,0.33054847,0.3371412,0.33231035
-23PZTqtDBw_0-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-23PZTqtDBw_1-5-rgb_front,Neutral,0.3305525,0.33717343,0.3322741
-23PZTqtDBw_10-5-rgb_front,Neutral,0.35391444,0.26143327,0.38465223
-23PZTqtDBw_11-5-rgb_front,Positive,0.3305505,0.3372672,0.3321824
-23PZTqtDBw_12-5-rgb_front,Positive,0.25706235,0.35026476,0.3926729
-23PZTqtDBw_13-5-rgb_front,Neutral,0.25994793,0.32931373,0.41073832
-23PZTqtDBw_14-5-rgb_front,Neutral,0.24531114,0.330972,0.4237169
-23PZTqtDBw_15-5-rgb_front,Positive,0.33043692,0.3374376,0.3321256
-23PZTqtDBw_16-5-rgb_front,Neutral,0.24269384,0.3062502,0.45105597
-23PZTqtDBw_17-5-rgb_front,Neutral,0.3304291,0.3359074,0.33366352
-23PZTqtDBw_2-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-23PZTqtDBw_3-5-rgb_front,Neutral,0.25182366,0.32956356,0.4186128
-23PZTqtDBw_4-5-rgb_front,Neutral,0.31735477,0.31241545,0.37022975
-23PZTqtDBw_5-5-rgb_front,Neutral,0.3305539,0.3371431,0.33230305
-23PZTqtDBw_6-5-rgb_front,Positive,0.2598323,0.31932318,0.42084453
-23PZTqtDBw_7-5-rgb_front,Positive,0.33054778,0.33714128,0.332311
-23PZTqtDBw_8-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-23PZTqtDBw_9-5-rgb_front,Neutral,0.24594097,0.29939827,0.45466068
-3bw4dQEyF8_0-5-rgb_front,Positive,0.2567507,0.3590913,0.384158
-3bw4dQEyF8_1-5-rgb_front,Positive,0.23654908,0.32221308,0.44123778
-3bw4dQEyF8_2-5-rgb_front,Neutral,0.2455032,0.3086832,0.44581366
-3bw4dQEyF8_3-5-rgb_front,Positive,0.25723216,0.3423177,0.40045017
-3bw4dQEyF8_4-5-rgb_front,Neutral,0.24278057,0.32804015,0.42917925
-3bw4dQEyF8_5-5-rgb_front,Neutral,0.23761557,0.2983289,0.46405545
-3bw4dQEyF8_6-5-rgb_front,Neutral,0.23527521,0.31936607,0.44535863
-3bw4dQEyF8_7-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-3bw4dQEyF8_8-5-rgb_front,Neutral,0.33054772,0.3371413,0.33231106
-3sFcDBFxc8_0-5-rgb_front,Positive,0.33054766,0.33714128,0.33231106
-3sFcDBFxc8_1-5-rgb_front,Positive,0.23628488,0.3215913,0.44212383
-3sFcDBFxc8_10-5-rgb_front,Positive,0.25530148,0.3396267,0.40507182
-3sFcDBFxc8_11-5-rgb_front,Neutral,0.33054772,0.3371413,0.33231106
-3sFcDBFxc8_12-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-3sFcDBFxc8_13-5-rgb_front,Neutral,0.33055925,0.33715668,0.3322841
-3sFcDBFxc8_14-5-rgb_front,Negative,0.33054763,0.33714128,0.33231106
-3sFcDBFxc8_15-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-3sFcDBFxc8_16-5-rgb_front,Neutral,0.25819176,0.31470358,0.42710462
-3sFcDBFxc8_17-5-rgb_front,Neutral,0.33056396,0.33740747,0.33202854
-3sFcDBFxc8_18-5-rgb_front,Neutral,0.261943,0.32652006,0.41153696
-3sFcDBFxc8_19-5-rgb_front,Neutral,0.28118458,0.34349075,0.37532473
-3sFcDBFxc8_2-5-rgb_front,Neutral,0.26851958,0.3198201,0.4116604
-3sFcDBFxc8_3-5-rgb_front,Negative,0.2689835,0.3344412,0.39657524
-3sFcDBFxc8_4-5-rgb_front,Negative,0.24950255,0.31356713,0.43693033
-3sFcDBFxc8_5-5-rgb_front,Neutral,0.27449504,0.34271827,0.3827867
-3sFcDBFxc8_6-5-rgb_front,Neutral,0.3305713,0.33716437,0.33226427
-3sFcDBFxc8_7-5-rgb_front,Neutral,0.26228076,0.3327839,0.4049353
-3sFcDBFxc8_8-5-rgb_front,Positive,0.25512755,0.33949688,0.40537557
-3sFcDBFxc8_9-5-rgb_front,Neutral,0.25723818,0.31551835,0.42724344
-4Sl9mPOlfA_0-3-rgb_front,Neutral,0.23866042,0.32762328,0.43371624
-4Sl9mPOlfA_1-3-rgb_front,Positive,0.26483825,0.34065968,0.3945021
-4Sl9mPOlfA_2-3-rgb_front,Neutral,0.33019698,0.3378642,0.33193886
-4Sl9mPOlfA_3-3-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-4Sl9mPOlfA_4-3-rgb_front,Positive,0.2384611,0.31336692,0.44817194
-4Sl9mPOlfA_5-3-rgb_front,Neutral,0.33055,0.33714074,0.3323093
-4Sl9mPOlfA_6-3-rgb_front,Positive,0.33054784,0.33714125,0.33231097
-4Sl9mPOlfA_7-3-rgb_front,Neutral,0.32272023,0.31860295,0.3586768
-6PULg1jlpc_0-5-rgb_front,Neutral,0.30481812,0.3166252,0.37855673
-6PULg1jlpc_1-5-rgb_front,Positive,0.23383936,0.30926794,0.45689273
-6PULg1jlpc_10-5-rgb_front,Neutral,0.40367272,0.27359655,0.32273075
-6PULg1jlpc_11-5-rgb_front,Positive,0.25198707,0.33058706,0.41742593
-6PULg1jlpc_12-5-rgb_front,Neutral,0.243504,0.29233238,0.4641636
-6PULg1jlpc_13-5-rgb_front,Negative,0.21908194,0.29870152,0.48221654
-6PULg1jlpc_14-5-rgb_front,Positive,0.25406352,0.3128894,0.4330471
-6PULg1jlpc_15-5-rgb_front,Neutral,0.2568951,0.34254277,0.40056217
-6PULg1jlpc_16-5-rgb_front,Neutral,0.2512426,0.33059803,0.41815946
-6PULg1jlpc_17-5-rgb_front,Neutral,0.40969586,0.3044082,0.28589603
-6PULg1jlpc_2-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-6PULg1jlpc_3-5-rgb_front,Neutral,0.33054817,0.3371412,0.33231062
-6PULg1jlpc_4-5-rgb_front,Positive,0.24033952,0.3164461,0.4432144
-6PULg1jlpc_5-5-rgb_front,Neutral,0.34750423,0.30518204,0.34731373
-6PULg1jlpc_6-5-rgb_front,Positive,0.2344167,0.32983506,0.43574822
-6PULg1jlpc_7-5-rgb_front,Positive,0.27728128,0.34169888,0.38101986
-6PULg1jlpc_8-5-rgb_front,Neutral,0.23365763,0.3130988,0.45324358
-6PULg1jlpc_9-5-rgb_front,Neutral,0.33054826,0.33714122,0.3323106
-6PZkp-zC78_0-5-rgb_front,Neutral,0.23743206,0.31700724,0.44556066
-6PZkp-zC78_1-5-rgb_front,Neutral,0.3305489,0.33714116,0.3323099
-6PZkp-zC78_2-5-rgb_front,Positive,0.35417098,0.28619814,0.3596309
-6PZkp-zC78_3-5-rgb_front,Neutral,0.24469575,0.30456975,0.45073444
-6PZkp-zC78_4-5-rgb_front,Positive,0.36744082,0.31398395,0.3185753
-6PZkp-zC78_5-5-rgb_front,Positive,0.38264498,0.28290108,0.334454
-6PZkp-zC78_6-5-rgb_front,Neutral,0.2558061,0.3061961,0.43799788
-6PZkp-zC78_7-5-rgb_front,Positive,0.25973043,0.28240225,0.45786726
-6PZkp-zC78_8-5-rgb_front,Positive,0.2543196,0.33618742,0.40949294
-6PZkp-zC78_9-5-rgb_front,Neutral,0.3301318,0.33820412,0.33166412
-6YYqn8lplg_1-5-rgb_front,Neutral,0.24690242,0.31842917,0.43466845
-6YYqn8lplg_10-5-rgb_front,Neutral,0.27568808,0.34251496,0.3817969
-6YYqn8lplg_11-5-rgb_front,Positive,0.32983977,0.33660352,0.33355674
-6YYqn8lplg_12-5-rgb_front,Positive,0.23531497,0.3005397,0.46414527
-6YYqn8lplg_13-5-rgb_front,Neutral,0.33092624,0.33311737,0.33595634
-6YYqn8lplg_14-5-rgb_front,Neutral,0.25935072,0.3112296,0.42941964
-6YYqn8lplg_15-5-rgb_front,Positive,0.23301496,0.3076723,0.4593127
-6YYqn8lplg_16-5-rgb_front,Neutral,0.24125949,0.31075168,0.44798878
-6YYqn8lplg_17-5-rgb_front,Positive,0.22666474,0.31314322,0.460192
-6YYqn8lplg_2-5-rgb_front,Neutral,0.26212767,0.3074323,0.43044
-6YYqn8lplg_3-5-rgb_front,Positive,0.2578779,0.33879665,0.4033255
-6YYqn8lplg_4-5-rgb_front,Neutral,0.26926348,0.35144258,0.3792939
-6YYqn8lplg_5-5-rgb_front,Neutral,0.33054784,0.33714125,0.33231091
-6YYqn8lplg_6-5-rgb_front,Neutral,0.26026285,0.3259664,0.41377085
-6YYqn8lplg_7-5-rgb_front,Neutral,0.27253327,0.31859675,0.40886998
-6YYqn8lplg_8-5-rgb_front,Positive,0.25277236,0.2957336,0.451494
-6YYqn8lplg_9-5-rgb_front,Neutral,0.27772018,0.32657418,0.39570564
-6vHGMCTYyI_0-5-rgb_front,Positive,0.2612114,0.31009763,0.42869097
-6vHGMCTYyI_1-5-rgb_front,Positive,0.27139205,0.33962646,0.38898143
-6vHGMCTYyI_10-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-6vHGMCTYyI_11-5-rgb_front,Positive,0.24630779,0.2953363,0.4583559
-6vHGMCTYyI_12-5-rgb_front,Neutral,0.35497892,0.26767156,0.37734956
-6vHGMCTYyI_2-5-rgb_front,Positive,0.32996476,0.3384935,0.33154178
-6vHGMCTYyI_3-5-rgb_front,Positive,0.24000834,0.29920143,0.46079025
-6vHGMCTYyI_4-5-rgb_front,Neutral,0.23253527,0.30768076,0.45978397
-6vHGMCTYyI_5-5-rgb_front,Neutral,0.2487775,0.33221668,0.41900587
-6vHGMCTYyI_6-5-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-6vHGMCTYyI_7-5-rgb_front,Positive,0.25998268,0.31251973,0.42749754
-6vHGMCTYyI_8-5-rgb_front,Neutral,0.33055583,0.33714303,0.33230123
-6vHGMCTYyI_9-5-rgb_front,Positive,0.32995522,0.33859333,0.33145133
-6xQU_WIlh4_5-5-rgb_front,Neutral,0.335427,0.27118865,0.39338443
-6xQU_WIlh4_6-5-rgb_front,Neutral,0.23701821,0.3004857,0.4624961
-6xQU_WIlh4_7-5-rgb_front,Neutral,0.26130524,0.40408254,0.33461222
-70D86eMmIc_0-5-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-70D86eMmIc_10-5-rgb_front,Neutral,0.33054802,0.33714122,0.33231074
-70D86eMmIc_11-5-rgb_front,Positive,0.24201526,0.34475237,0.41323233
-70D86eMmIc_12-5-rgb_front,Negative,0.33054763,0.33714128,0.33231106
-70D86eMmIc_13-5-rgb_front,Positive,0.2629282,0.34099603,0.39607576
-70D86eMmIc_14-5-rgb_front,Positive,0.3305477,0.3371413,0.33231106
-70D86eMmIc_15-5-rgb_front,Positive,0.22587423,0.30707332,0.46705243
-70D86eMmIc_16-5-rgb_front,Neutral,0.35261926,0.26964042,0.37774032
-70D86eMmIc_17-5-rgb_front,Neutral,0.23674636,0.32204834,0.44120523
-70D86eMmIc_18-5-rgb_front,Positive,0.28003338,0.3192313,0.4007353
-70D86eMmIc_2-5-rgb_front,Neutral,0.24232577,0.30542845,0.4522458
-70D86eMmIc_3-5-rgb_front,Neutral,0.23431711,0.3001255,0.46555737
-70D86eMmIc_4-5-rgb_front,Neutral,0.2717126,0.31158024,0.41670713
-70D86eMmIc_5-5-rgb_front,Positive,0.24068867,0.2996394,0.4596719
-70D86eMmIc_6-5-rgb_front,Neutral,0.23026471,0.31171045,0.45802492
-70D86eMmIc_7-5-rgb_front,Positive,0.33347693,0.27100828,0.39551482
-70D86eMmIc_8-5-rgb_front,Positive,0.33055404,0.3371466,0.33229932
-70D86eMmIc_9-5-rgb_front,Positive,0.23171845,0.30565438,0.46262726
-7BtY3iQIdo_0-8-rgb_front,Neutral,0.24924402,0.32748806,0.42326787
-7BtY3iQIdo_1-8-rgb_front,Positive,0.33009148,0.33798516,0.3319234
-7BtY3iQIdo_10-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-7BtY3iQIdo_11-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-7BtY3iQIdo_12-8-rgb_front,Neutral,0.33054784,0.33714125,0.33231097
-7BtY3iQIdo_13-8-rgb_front,Neutral,0.25123858,0.3305706,0.4181908
-7BtY3iQIdo_14-8-rgb_front,Neutral,0.33055347,0.33714232,0.33230418
-7BtY3iQIdo_15-8-rgb_front,Neutral,0.26504594,0.33595327,0.39900085
-7BtY3iQIdo_16-8-rgb_front,Positive,0.2851143,0.30707234,0.4078134
-7BtY3iQIdo_17-8-rgb_front,Positive,0.36620507,0.305452,0.328343
-7BtY3iQIdo_18-8-rgb_front,Positive,0.33049127,0.33729893,0.33220974
-7BtY3iQIdo_19-8-rgb_front,Neutral,0.33082208,0.3354283,0.33374965
-7BtY3iQIdo_2-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-7BtY3iQIdo_20-8-rgb_front,Neutral,0.2929054,0.2803613,0.42673334
-7BtY3iQIdo_21-8-rgb_front,Neutral,0.2507797,0.33272478,0.41649553
-7BtY3iQIdo_22-8-rgb_front,Positive,0.33055,0.3371412,0.33230883
-7BtY3iQIdo_3-8-rgb_front,Neutral,0.33054802,0.3371412,0.33231077
-7BtY3iQIdo_4-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-7BtY3iQIdo_5-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-7BtY3iQIdo_6-8-rgb_front,Positive,0.26703218,0.34287307,0.39009473
-7BtY3iQIdo_7-8-rgb_front,Neutral,0.33302355,0.32501957,0.3419569
-7BtY3iQIdo_8-8-rgb_front,Neutral,0.24799584,0.32852063,0.42348352
-7BtY3iQIdo_9-8-rgb_front,Neutral,0.33055004,0.33714125,0.33230874
-7H7ZHO_4Ao_1-8-rgb_front,Neutral,0.2569103,0.3383785,0.40471122
-7H7ZHO_4Ao_2-8-rgb_front,Neutral,0.32740638,0.31063905,0.3619545
-7H7ZHO_4Ao_3-8-rgb_front,Neutral,0.24591123,0.33207598,0.42201278
-7H7ZHO_4Ao_4-8-rgb_front,Neutral,0.2602271,0.3263655,0.4134074
-7H7ZHO_4Ao_5-8-rgb_front,Positive,0.24448314,0.33116257,0.4243543
-7H7ZHO_4Ao_6-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-7H7ZHO_4Ao_7-8-rgb_front,Neutral,0.25098652,0.33847612,0.41053742
-7H7ZHO_4Ao_8-8-rgb_front,Neutral,0.24668208,0.33378443,0.41953343
-7H7ZHO_4Ao_9-8-rgb_front,Neutral,0.27093172,0.3550719,0.37399635
-7ZqO3skAxk_0-8-rgb_front,Neutral,0.24920382,0.34057593,0.4102202
-7ZqO3skAxk_1-8-rgb_front,Positive,0.30081782,0.3481637,0.35101852
-7ZqO3skAxk_2-8-rgb_front,Neutral,0.246389,0.33414564,0.41946533
-7ZqO3skAxk_3-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-7ZqO3skAxk_4-8-rgb_front,Neutral,0.330548,0.3371412,0.33231077
-7ZqO3skAxk_5-8-rgb_front,Neutral,0.33054042,0.3381418,0.3313178
-7ZqO3skAxk_6-8-rgb_front,Neutral,0.2727899,0.3217729,0.40543714
-7ZqO3skAxk_7-8-rgb_front,Positive,0.25436604,0.33772343,0.40791047
-88OcTs9MPs_0-8-rgb_front,Neutral,0.25147992,0.3319967,0.4165234
-88OcTs9MPs_1-8-rgb_front,Neutral,0.25455007,0.35189918,0.39355075
-88OcTs9MPs_2-8-rgb_front,Neutral,0.3083214,0.29992527,0.39175332
-88OcTs9MPs_3-8-rgb_front,Neutral,0.2460727,0.32743475,0.4264926
-88OcTs9MPs_4-8-rgb_front,Positive,0.2709844,0.35862723,0.37038824
-88OcTs9MPs_5-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-88OcTs9MPs_6-8-rgb_front,Positive,0.33034474,0.3376147,0.33204064
-8AYi1n0UWo_0-8-rgb_front,Positive,0.29896432,0.3245635,0.3764722
-8AYi1n0UWo_1-8-rgb_front,Positive,0.24592197,0.3317527,0.42232534
-8AYi1n0UWo_10-8-rgb_front,Positive,0.33049917,0.33725885,0.33224198
-8AYi1n0UWo_11-8-rgb_front,Neutral,0.3047178,0.31098926,0.38429296
-8AYi1n0UWo_2-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8AYi1n0UWo_3-8-rgb_front,Positive,0.26435304,0.34186882,0.3937782
-8AYi1n0UWo_4-8-rgb_front,Positive,0.3944637,0.28586978,0.31966648
-8AYi1n0UWo_5-8-rgb_front,Neutral,0.26029143,0.33546484,0.40424374
-8AYi1n0UWo_6-8-rgb_front,Neutral,0.35540158,0.29313228,0.35146612
-8AYi1n0UWo_7-8-rgb_front,Negative,0.33054763,0.33714128,0.33231106
-8AYi1n0UWo_8-8-rgb_front,Neutral,0.26362503,0.3212126,0.41516235
-8AYi1n0UWo_9-8-rgb_front,Neutral,0.3091781,0.30976307,0.38105884
-8EJ9aomFAc_4-8-rgb_front,Neutral,0.2506553,0.33350503,0.4158397
-8EJ9aomFAc_5-8-rgb_front,Negative,0.33054763,0.33714128,0.33231106
-8EJ9aomFAc_6-8-rgb_front,Negative,0.36339912,0.3087514,0.3278495
-8EJ9aomFAc_7-8-rgb_front,Neutral,0.2524282,0.34017524,0.40739655
-8EJ9aomFAc_8-8-rgb_front,Positive,0.269293,0.2928662,0.43784076
-8L6L9fFWK8_0-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8L6L9fFWK8_1-8-rgb_front,Positive,0.33054784,0.33714125,0.33231097
-8L6L9fFWK8_2-8-rgb_front,Positive,0.34470457,0.3159459,0.33934945
-8L6L9fFWK8_3-8-rgb_front,Negative,0.3736941,0.29951245,0.32679343
-8L6L9fFWK8_4-8-rgb_front,Neutral,0.33052254,0.33768216,0.33179522
-8L6L9fFWK8_5-8-rgb_front,Positive,0.3674644,0.32886273,0.30367288
-8L6L9fFWK8_6-8-rgb_front,Neutral,0.2584068,0.34525803,0.39633518
-8L6L9fFWK8_7-8-rgb_front,Neutral,0.37036026,0.32082948,0.30881026
-8L6L9fFWK8_8-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8L6L9fFWK8_9-8-rgb_front,Neutral,0.2492969,0.32324794,0.42745516
-8XxBfXAzyo_1-8-rgb_front,Neutral,0.24698074,0.3330563,0.4199629
-8XxBfXAzyo_10-8-rgb_front,Negative,0.26855817,0.3346383,0.39680356
-8XxBfXAzyo_11-8-rgb_front,Negative,0.24342825,0.3310415,0.42553028
-8XxBfXAzyo_12-8-rgb_front,Positive,0.27451715,0.34271368,0.3827692
-8XxBfXAzyo_13-8-rgb_front,Negative,0.38801152,0.3088984,0.30309004
-8XxBfXAzyo_14-8-rgb_front,Neutral,0.25662187,0.32426822,0.41910994
-8XxBfXAzyo_15-8-rgb_front,Neutral,0.310692,0.30363595,0.38567206
-8XxBfXAzyo_16-8-rgb_front,Positive,0.2985436,0.3194703,0.38198605
-8XxBfXAzyo_17-8-rgb_front,Neutral,0.31782648,0.3089965,0.37317705
-8XxBfXAzyo_18-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8XxBfXAzyo_19-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8XxBfXAzyo_2-8-rgb_front,Positive,0.36958173,0.3048419,0.3255763
-8XxBfXAzyo_3-8-rgb_front,Neutral,0.2880064,0.3453779,0.36661574
-8XxBfXAzyo_4-8-rgb_front,Neutral,0.3301235,0.29657927,0.3732972
-8XxBfXAzyo_5-8-rgb_front,Neutral,0.28010082,0.35185704,0.36804214
-8XxBfXAzyo_6-8-rgb_front,Positive,0.28733143,0.33256993,0.3800987
-8XxBfXAzyo_7-8-rgb_front,Neutral,0.30051202,0.32094496,0.37854305
-8XxBfXAzyo_8-8-rgb_front,Negative,0.24804495,0.3344893,0.41746572
-8XxBfXAzyo_9-8-rgb_front,Neutral,0.24600635,0.3273497,0.42664394
-8j9K3T5lkw_0-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8j9K3T5lkw_1-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8j9K3T5lkw_3-8-rgb_front,Neutral,0.3305477,0.3371413,0.33231106
-8j9K3T5lkw_4-8-rgb_front,Positive,0.3320489,0.35008225,0.31786883
-8j9K3T5lkw_5-8-rgb_front,Neutral,0.24968643,0.33130383,0.41900975
-8j9K3T5lkw_6-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8j9K3T5lkw_7-8-rgb_front,Positive,0.287799,0.31808937,0.3941116
-8j9K3T5lkw_8-8-rgb_front,Neutral,0.28283226,0.3279448,0.38922292
-8smPvP08mU_10-8-rgb_front,Neutral,0.38005826,0.3063138,0.31362787
-8smPvP08mU_11-8-rgb_front,Positive,0.2545532,0.3265535,0.41889334
-8smPvP08mU_12-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8smPvP08mU_9-8-rgb_front,Negative,0.25562683,0.32155868,0.42281443
-8tIt1vEinQ_0-8-rgb_front,Negative,0.29745442,0.2918972,0.4106484
-8tIt1vEinQ_1-8-rgb_front,Neutral,0.2836463,0.31422928,0.40212446
-8tIt1vEinQ_10-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_11-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_12-8-rgb_front,Negative,0.2500511,0.32895234,0.4209966
-8tIt1vEinQ_13-8-rgb_front,Neutral,0.33049673,0.33718494,0.3323184
-8tIt1vEinQ_14-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_15-8-rgb_front,Neutral,0.32974306,0.3376655,0.33259147
-8tIt1vEinQ_16-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_17-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_18-8-rgb_front,Neutral,0.36605293,0.30253524,0.3314118
-8tIt1vEinQ_19-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_2-8-rgb_front,Neutral,0.35012177,0.32042435,0.32945386
-8tIt1vEinQ_20-8-rgb_front,Neutral,0.32980075,0.33837876,0.33182046
-8tIt1vEinQ_21-8-rgb_front,Neutral,0.2564839,0.33669853,0.4068176
-8tIt1vEinQ_22-8-rgb_front,Neutral,0.25042337,0.327959,0.42161763
-8tIt1vEinQ_23-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_24-8-rgb_front,Negative,0.39534935,0.29938826,0.3052624
-8tIt1vEinQ_25-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_3-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_4-8-rgb_front,Neutral,0.33054766,0.33714128,0.33231106
-8tIt1vEinQ_5-8-rgb_front,Negative,0.38293907,0.31015375,0.30690715
-8tIt1vEinQ_6-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8tIt1vEinQ_7-8-rgb_front,Neutral,0.33035293,0.33763155,0.33201545
-8tIt1vEinQ_8-8-rgb_front,Neutral,0.29901138,0.28999484,0.41099375
-8tIt1vEinQ_9-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8uwu59w8QE_0-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8uwu59w8QE_10-8-rgb_front,Neutral,0.26844582,0.33336237,0.39819184
-8uwu59w8QE_11-8-rgb_front,Positive,0.25743836,0.33512473,0.40743694
-8uwu59w8QE_12-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8uwu59w8QE_13-8-rgb_front,Neutral,0.40721714,0.29515937,0.2976235
-8uwu59w8QE_14-8-rgb_front,Positive,0.2445441,0.34499958,0.4104563
-8uwu59w8QE_15-8-rgb_front,Positive,0.33054763,0.33714128,0.33231106
-8uwu59w8QE_2-8-rgb_front,Positive,0.33054996,0.3371413,0.33230874
-8uwu59w8QE_3-8-rgb_front,Positive,0.33054772,0.3371413,0.33231106
-8uwu59w8QE_4-8-rgb_front,Neutral,0.33054763,0.33714128,0.33231106
-8uwu59w8QE_5-8-rgb_front,Neutral,0.3199488,0.31321007,0.3668411
-8uwu59w8QE_6-8-rgb_front,Neutral,0.33031824,0.33763713,0.33204457
-8uwu59w8QE_7-8-rgb_front,Neutral,0.3584346,0.30556026,0.33600515
-8uwu59w8QE_8-8-rgb_front,Positive,0.24703258,0.3319335,0.42103392
-8uwu59w8QE_9-8-rgb_front,Positive,0.24750279,0.33440685,0.41809043
-916rCqIrfY_0-5-rgb_front,Neutral,0.27792266,0.34085658,0.38122073
-916rCqIrfY_1-5-rgb_front,Neutral,0.3305487,0.3371413,0.33231002
-916rCqIrfY_10-5-rgb_front,Positive,0.3454413,0.37821978,0.27633882
-916rCqIrfY_11-5-rgb_front,Neutral,0.41555822,0.36142495,0.22301683
