video_name,caption,emotion
028cpYJmYAk_10-8-rgb_front,Make sure I have no arch like I'm sucking my back this way,Neutral
028cpYJmYAk_2-8-rgb_front,"I want to have nice tight legs, thighs spread apart",Positive
028cpYJmYAk_4-8-rgb_front,I shouldn't get a lot of splash.,Neutral
028cpYJmYAk_5-8-rgb_front,"We actually used the sewing machine for this, and basically we had two pieces of fabric.",Neutral
028cpYJmYAk_6-8-rgb_front,I'm just going to get my little cloth and just dampen it up a little bit.,Neutral
028cpYJmYAk_7-8-rgb_front,And then we're going to put that on there.,Neutral
028cpYJmYAk_8-8-rgb_front,"Again, make sure none of the fusing is actually sticking out, because if it gets on your iron board, it's really sticky and it gets on your iron and it's impossible to get out.",Neutral
028cpYJmYAk_9-8-rgb_front,"Like that, put that down, see how it steams, and it's sealing it shut for us right now.",Positive
02CpakICRL4_1-8-rgb_front,Slide it around a little bit.,Neutral
02CpakICRL4_2-8-rgb_front,"There you have it, a very adorable pumpkin placemat that's going to last for years.",Positive
02CpakICRL4_3-8-rgb_front,We made sure of that when we used the zigzag stitched the edges.,Neutral
02CpakICRL4_4-8-rgb_front,You can throw it in the washing machine and it's going to hold it beautifully.,Positive
02CpakICRL4_5-8-rgb_front,"Stick around, I'm going to show you a few tricks for embellishing before we go.",Neutral
02CpakICRL4_6-8-rgb_front,"We used the zigzag stitch around, and turn it right side out, and we actually have a little spot that we're going to slip-stitch but I had an epiphany as I was ironing, because you are going to want to just iron your placemat so all of your edges are nice and flat.",Positive
02CpakICRL4_7-8-rgb_front,"Go around and we're not going to actually slip-stitch, we are going to use our fusible tape to finish this placemat.",Neutral
02CpakICRL4_8-8-rgb_front,"So I'm just going to measure, it's a very, very little area, very small area that I need to finish here.",Neutral
02LnULLXds4_0-8-rgb_front,"So you just measure and cut, and again be sure you measure the exact length because if you go over and it ends up sticking out and the iron gets on it, it's going to get really hot and it's going to make the outside of your fabric really sticky and that's going to start to bunch up and you don't want that.",Neutral
02LnULLXds4_1-8-rgb_front,So really kind of take your time in measuring how much tape you?re going to use.,Neutral
02LnULLXds4_10-8-rgb_front,"Just fold your fabric under on both sides like that, you just tuck it in, use your finger to do the corner.",Positive
02LnULLXds4_11-8-rgb_front,"Lay that down, but make sure your tape does go all the way to the corner, otherwise you're going to have a little open corner and you don't want that either.",Positive
02LnULLXds4_12-8-rgb_front,"Go ahead and lay it flat and I'm just going to get, my iron is hot but not too height though.",Neutral
02LnULLXds4_13-8-rgb_front,"The game of Baroness solitaire is an adding game at its heart, and the number you're trying to get to, the sum",Positive
02LnULLXds4_14-8-rgb_front,"So ace plus queen, the ace is one",Neutral
02LnULLXds4_15-8-rgb_front,What'll I do now?,Neutral
02LnULLXds4_16-8-rgb_front,Next segment.,Neutral
02LnULLXds4_17-8-rgb_front,The king is thirteen by himself.,Neutral
02LnULLXds4_18-8-rgb_front,"So aces are worth one, twos are worth two, three is three",Positive
02LnULLXds4_19-8-rgb_front,"So, how does that work in a real example?",Neutral
02LnULLXds4_2-8-rgb_front,"Well the cards I have dealt at the start of this hand of baroness are an ace, a two, a ten, a ten, and a three.",Positive
02LnULLXds4_20-8-rgb_front,"So, if I want combinations that add up to thirteen, at this point all I have are a three plus one of the tens.",Neutral
02LnULLXds4_21-8-rgb_front,So I'm going to take down this three and this ten.,Neutral
02LnULLXds4_22-8-rgb_front,That adds up to thirteen.,Neutral
02LnULLXds4_23-8-rgb_front,There are no more moves.,Neutral
02LnULLXds4_24-8-rgb_front,Now how do we practice for Tribal belly dancing?,Neutral
02LnULLXds4_25-8-rgb_front,"Hi, I'm Johanna Krynytzky with Hip Expressions Belly Dance Studio.",Neutral
02LnULLXds4_26-8-rgb_front,Your belly buttons pulled in.,Neutral
02LnULLXds4_27-8-rgb_front,Your chest is lifted.,Neutral
02LnULLXds4_28-8-rgb_front,Your shoulders are back and down.,Neutral
02LnULLXds4_29-8-rgb_front,Arms out away from the body.,Neutral
02LnULLXds4_3-8-rgb_front,"And now, again the arm position is going to vary.",Neutral
02LnULLXds4_30-8-rgb_front,"If you're doing more Tribal Fusion, or if you're doing more Improvisational Tribal Style.",Neutral
02LnULLXds4_31-8-rgb_front,"So, it depends on where your arms are supposed to go, but ultimately, you want your isolations to remain nice and precise.",Positive
02LnULLXds4_32-8-rgb_front,"So, that you get nice clean movements out of your dancing.",Positive
02LnULLXds4_4-8-rgb_front,I'm Johanna Krynytzky from Hip Expressions Belly Dance Studio helping you to practice your Tribal belly dance.,Neutral
02LnULLXds4_5-8-rgb_front,"Now, let's talk about practice sessions for Tribal belly dance.",Neutral
02LnULLXds4_6-8-rgb_front,Now there's different types of tribal style belly dancing.,Neutral
02LnULLXds4_7-8-rgb_front,"Alright, you have Improvisational Tribal style which developed out of San Francisco in the 1980s and that's where you dance with a group working on cues and improvisations.",Neutral
02LnULLXds4_8-8-rgb_front,"In that case, what you needed to do to practice is to practice with your group.",Neutral
02LnULLXds4_9-8-rgb_front,There are certain moves that you need to practice over and over and over again until you have them precisely correct.,Neutral
02M-Xcs3X30_0-3-rgb_front,"Now, there's also Tribal Fusion styles of belly dance which developed a little bit later, and there's many, many different movements for that.",Neutral
02M-Xcs3X30_1-3-rgb_front,"So, depending on what you're practicing, everything comes back to having your basic isolations.",Neutral
02M-Xcs3X30_2-3-rgb_front,"So, you want to practice in front of a mirror with your partners, or if you're doing solo, by yourself, making sure your feet are together, under your hips, your knees are bent.",Positive
02M-Xcs3X30_3-3-rgb_front,This is a lead weight welded to an alligator clip.,Neutral
02M-Xcs3X30_4-3-rgb_front,"We want to hook that to the snell on the hook and drop it down the hole, laying out our line until such time that we get slack.",Neutral
02M-Xcs3X30_5-3-rgb_front,"When we have slack, we know we're on the bottom. There's our slack. We want to mark that and pull it up.",Neutral
02M-Xcs3X30_6-3-rgb_front,Then we know exactly how much line to reel in so that we know that our bait is just off of the bottom.,Neutral
02QGTJlJYnM_0-8-rgb_front,"BEN GRAHAM: This is probably the second most important thing, especially when you are playing the field in the game of baseball.",Positive
02QGTJlJYnM_1-8-rgb_front,This is a glove.,Neutral
02QGTJlJYnM_10-8-rgb_front,It's also very difficult to catch in the heel because sometimes the ball will pop out.,Negative
02QGTJlJYnM_11-8-rgb_front,"Also, some gloves have a finger-hole opener right here.",Neutral
02QGTJlJYnM_12-8-rgb_front,It doesn't really affect the game at all.,Neutral
02QGTJlJYnM_13-8-rgb_front,Some people feel just more comfortable and like to have more control over how they catch the ball if their finger is on the outside.,Positive
02QGTJlJYnM_14-8-rgb_front,"Now, if we were to take an infielder's glove, you'd take a couple of inches off of the end of this glove right here.",Neutral
02QGTJlJYnM_15-8-rgb_front,An infielder's glove is much smaller.,Neutral
02QGTJlJYnM_16-8-rgb_front,"It's because they're used to field the ball on the ground, so you want less size.",Neutral
02QGTJlJYnM_17-8-rgb_front,"In the outfield, you need a bigger pocket, a little bit thicker.",Neutral
02QGTJlJYnM_18-8-rgb_front,"Now, the first baseman's glove is the exact opposite.",Neutral
02QGTJlJYnM_19-8-rgb_front,It's larger than your standard outfielder's glove.,Neutral
02QGTJlJYnM_2-8-rgb_front,"This, right here, is your standard outfielder's glove.",Neutral
02QGTJlJYnM_20-8-rgb_front,It has a larger pocket so that the first baseman can stretch and pull the ball in more easily.,Positive
02QGTJlJYnM_21-8-rgb_front,"The catcher's mitt is smaller but thicker with more padding, which allows the--it protects the catcher's hand as the pitcher is throwing.",Positive
02QGTJlJYnM_3-8-rgb_front,"In the Major League level, pitchers are throwing in the mid to upper 90s with regularity, so you want a thick pad for your catcher's mitt.",Neutral
02QGTJlJYnM_4-8-rgb_front,But any glove will do for any position,Neutral
02QGTJlJYnM_5-8-rgb_front,And that's all about the glove.,Neutral
02QGTJlJYnM_6-8-rgb_front,"Gloves do come in various sizes and various forms, depending on the position that you're going to play.",Positive
02QGTJlJYnM_7-8-rgb_front,Gloves are made up of just a very few basic things.,Neutral
02QGTJlJYnM_8-8-rgb_front,"It's usually made out of leather or synthetic leather, woven together with leather threads.",Neutral
02QGTJlJYnM_9-8-rgb_front,This is the pocket right here.,Neutral
02WRxAwx-Bo_1-8-rgb_front,This is where you ideally want to catch the ball.,Positive
02WRxAwx-Bo_10-8-rgb_front,"You'll hear people--as you work your glove you want to create a deep, nice pocket and cushion.",Positive
02WRxAwx-Bo_11-8-rgb_front,"If you catch the ball in the pocket, it's not going to sting your hand, and, trust me, if you catch it here in the heel, it does hurt.",Positive
02WRxAwx-Bo_12-8-rgb_front,"Hello, have you ever wondered how to heal a broken heart after a breakup?",Neutral
02WRxAwx-Bo_13-8-rgb_front,This is no easy task.,Negative
02WRxAwx-Bo_14-8-rgb_front,So that some of those raw wounds will heal in time.,Neutral
02WRxAwx-Bo_15-8-rgb_front,"Remember everyone does survive breakups and usually by the time you're in your 20's and 30's, you've already had your share of high school breakups.",Neutral
02WRxAwx-Bo_16-8-rgb_front,So you should be somewhat condition to that process.,Neutral
02WRxAwx-Bo_17-8-rgb_front,"You will heal, you will get over this and with that in mind, remember how you go about healing from the breakup, healing your broken heart, depends on you making conscious efforts to stay active and busy.",Positive
02WRxAwx-Bo_18-8-rgb_front,Right?,Neutral
02WRxAwx-Bo_19-8-rgb_front,Good luck.,Positive
02WRxAwx-Bo_2-8-rgb_front,"Dr. Felicia here, goodbye.",Neutral
02WRxAwx-Bo_20-8-rgb_front,"But, I'm Dr. Felicia and I'm here to give you a few tips on how to do that.",Neutral
02WRxAwx-Bo_21-8-rgb_front,For one thing you want to indulge yourself in things that you like and surround yourself by supportive family and friends who understand the situation.,Positive
02WRxAwx-Bo_22-8-rgb_front,The other thing you want to do is try to embellish some of the good parts of that relationship and try to make some senses to why it actually broke up.,Neutral
02WRxAwx-Bo_23-8-rgb_front,"It's really hard to be honest and look inside ourselves and say, ""okay, what did I do to contribute to this breakup"", if anything, maybe nothing, but, it's good for you to take a look at that and analyze it.",Neutral
02WRxAwx-Bo_24-8-rgb_front,"The other thing you want to do is also, your response may differ, whether you're, what we call an internal directed person, perhaps you think about it a lot, you're going to, you're going to internalize it, you're not going to speak to your friends, you're just kind of go and go quiet walks on the beach, process that information by yourself.",Positive
02WRxAwx-Bo_25-8-rgb_front,"Or, you maybe what we call externally driven, where you need to throw yourself in a lot of activities and laughter and jokes.",Positive
02WRxAwx-Bo_3-8-rgb_front,I would strongly recommend laughter is the best medicine.,Positive
02WRxAwx-Bo_4-8-rgb_front,If you can get through the breakup and eventually time does heal wounds.,Neutral
02WRxAwx-Bo_5-8-rgb_front,So now that we've got that on there we want to make sure and press it all the way around the edge to make sure that it's nice and secure before we start throwing.,Positive
02WRxAwx-Bo_6-8-rgb_front,So just slowly spin your wheel and press down to broaden that base and give it a lot of pressure to hold it on to the top of the pot.,Neutral
02WRxAwx-Bo_7-8-rgb_front,"Now once it's attached nice and firmly we want to moisten it, but only a very little amount.",Neutral
02WRxAwx-Bo_8-8-rgb_front,You don't want water running down the sides and pooling in this connection area or your lid might get stuck to your base.,Neutral
02WRxAwx-Bo_9-8-rgb_front,So you need to be very conservative with your water use here.,Neutral
02aFykvwx6M_0-8-rgb_front,"Now I'm doing, I'm centering, but I'm doing a very miniature version of it.",Neutral
02aFykvwx6M_1-8-rgb_front,"My left fingers are still the stabilizers and my right fingers are still doing all the work, pushing the clay towards the center of the wheel, and once you've got that nicely centered and just a column you can just take your right middle finger and push in to make a stem and once you've got a stem you can just pinch the top a little bit to pull it out to make a knob.",Positive
02aFykvwx6M_10-8-rgb_front,And let that dry slowly so that the connection can become very secure and it doesn't crack off when it dries.,Positive
02aFykvwx6M_11-8-rgb_front,This series is going to involve seated poses.,Neutral
02aFykvwx6M_12-8-rgb_front,"We're going to utilize straps, blocks, different variations of your seated poses.",Neutral
02aFykvwx6M_13-8-rgb_front,One of the things that's very common when you're getting started with your yoga practice is it's not very comfortable to sit on the floor.,Negative
02aFykvwx6M_14-8-rgb_front,"So what you're going to want to do is be sure that you have some blocks, pillows, some things that you'll be able to do so that when you're sitting, your hips will be higher than your knees.",Neutral
02aFykvwx6M_15-8-rgb_front,"So you can use some blocks to sit with, but it's going to be important to find out where you can sit, and be comfortable with your hips.",Positive
02aFykvwx6M_16-8-rgb_front,"Having your knees up this high, that's a clue that it's not going to be comfortable with your hips, so you'll be able to use some blocks under your knees.",Positive
02aFykvwx6M_17-8-rgb_front,And we'll go over all those modifications specifically when we do the poses.,Neutral
02aFykvwx6M_18-8-rgb_front,"But as with all the other poses, we're going to begin to think about utilizing your breath, so that we can deepen your pose, relax the muscles.",Positive
02aFykvwx6M_19-8-rgb_front,"In Yoga, the breath is done in through your nose, out through your nose.",Neutral
02aFykvwx6M_2-8-rgb_front,"We're talking about yes, and and the idea of making offers, accepting offers, and building on those offers.",Positive
02aFykvwx6M_3-8-rgb_front,"And I want to show you a game called yes, and brainstorm.",Positive
02aFykvwx6M_4-8-rgb_front,"Well, it is possible with the magic of yes and.",Positive
02aFykvwx6M_5-8-rgb_front,"So, we're going to show you how it's done.",Neutral
02aFykvwx6M_6-8-rgb_front,"We're going to do a yes, and marketing brainstorm.",Positive
02aFykvwx6M_7-8-rgb_front,"I'm going to shout out my first idea, and Shannon is going to yes, and that idea.",Positive
02aFykvwx6M_8-8-rgb_front,"He's going to say, yes, and, and then fill in the rest of his line, and we're going to go back and forth like that until we've got our product, all the product's features, its names, and the entire marketing plan.",Positive
02aFykvwx6M_9-8-rgb_front,I like to do this game with a lot of my corporate clients.,Positive
02gzHnpz1W4_0-8-rgb_front,"It works well for businesses, meetings, organizations, anytime where people have to kind of create things together.",Positive
02gzHnpz1W4_1-8-rgb_front,"And how it works is you're going to get with your team, you can break up into groups of three, of four or five I think is a good size, it could go up to eight or ten.",Positive
02gzHnpz1W4_10-8-rgb_front,"And, what you're going to do is, is the team is going to have to come up with a new product and they're going to have to come up with an entire marketing plan for that product.",Neutral
02gzHnpz1W4_11-8-rgb_front,"Come up with the packaging, the commercials, the jingle, the spokesperson, the billboards, you know, anything you can think of that would be part of the line of marketing.",Neutral
02gzHnpz1W4_12-8-rgb_front,"What stores it might be in, what the slogan is going to be, and anything you can think of.",Neutral
02gzHnpz1W4_13-8-rgb_front,And they're going to have to do that as a group and they have to do it in three minutes.,Neutral
02gzHnpz1W4_14-8-rgb_front,"And usually people at that point groan and go what are you talking about, that's impossible!",Neutral
02gzHnpz1W4_15-8-rgb_front,If you're going backpacking for a little bit longer then you're going to need to resupply unless you're going to carry all the food for your trip.,Neutral
02gzHnpz1W4_16-8-rgb_front,"If you're going to a particularly remote area then you might have to do that, pack every single food into your pack.",Neutral
02gzHnpz1W4_17-8-rgb_front,"So, mailing yourself stuff is one way to resupply.",Neutral
02gzHnpz1W4_18-8-rgb_front,Going in to a trail town is another way.,Neutral
02gzHnpz1W4_19-8-rgb_front,Downside to that is you're going to have to take what is local so if you have specific dietary needs then you may want to use the mailing option.,Neutral
02gzHnpz1W4_2-8-rgb_front,"If you have any questions, give your local outfitter a howler.",Neutral
02gzHnpz1W4_20-8-rgb_front,"What that means is you're going to have to have a pack that can carry heavier loads, but if you're able to go into town, say go to the grocery store and buy more food, then you can carry less food and just resupply as you go along.",Neutral
02gzHnpz1W4_21-8-rgb_front,The Appalachian Trail is a trail that you can do that.,Neutral
02gzHnpz1W4_3-8-rgb_front,"Hike for a little bit, go into town, get some more food.",Neutral
02gzHnpz1W4_4-8-rgb_front,Here's a couple of books put out by the Appalachian Trail Conservancy: A Thru-Hikers Planning Guide and A Thru-Hikers Companion.,Neutral
02gzHnpz1W4_5-8-rgb_front,These two books are nice in helping you plan your hike.,Positive
02gzHnpz1W4_6-8-rgb_front,"It talks a little bit about how to set up a post office drop, you can actually mail yourself some stuff, go to a local trail town's post office and come in and say, ""Hi, I'm so and so, I need to pick up a package for a thru-hiker,"" and they'll hand it to you.",Neutral
02gzHnpz1W4_7-8-rgb_front,"There's a technique called bump boxes where you, if you know what?s in that box and you don't need it, you can actually bump it to the next trail town, and then you don't have to pay extra postage as long as you don't open the box, you just say I want to bump this to the next place and give them the address.",Neutral
02gzHnpz1W4_8-8-rgb_front,These books will list the addresses for all the post offices all along this particular trail.,Neutral
02gzHnpz1W4_9-8-rgb_front,"Hi, today, we're going to draw on coquille board.",Neutral
02yXvi1VmPI_0-8-rgb_front,"On this one, it's a little bit more advanced.",Neutral
02yXvi1VmPI_10-8-rgb_front,The black's the most important one.,Neutral
02yXvi1VmPI_11-8-rgb_front,I've got a gum eraser or some people call it a kneaded eraser.,Neutral
02yXvi1VmPI_12-8-rgb_front,And I've got two rulers.,Neutral
02yXvi1VmPI_13-8-rgb_front,"I've got a clear measurement ruler and, well, I guess every ruler is a measurement ruler but you can see the measurements through and then this is just a regular metal ruler with a cork bottom.",Neutral
02yXvi1VmPI_14-8-rgb_front,I've got an electric pencil sharpener and I've got an Exacto blade to cut the board out when we get to that part.,Neutral
02yXvi1VmPI_15-8-rgb_front,"Drawing table that has a, it's basically like a cutting mat on top of the table.",Positive
02yXvi1VmPI_16-8-rgb_front,It's like a self-healing mat.,Positive
02yXvi1VmPI_2-8-rgb_front,"So, those are the supplies we're going to use today and I think you'll be pleased with the results.",Positive
02yXvi1VmPI_3-8-rgb_front,I'm actually going to do a portrait.,Neutral
02yXvi1VmPI_4-8-rgb_front,A face of a woman.,Neutral
02yXvi1VmPI_5-8-rgb_front,"Right now, I'm just going to go over the supplies you're going to need.",Neutral
02yXvi1VmPI_6-8-rgb_front,"This is a sheet of coquille board, which is spelled c-o-q-u-i-l-l-e.",Neutral
02yXvi1VmPI_7-8-rgb_front,It's roughly five to six dollars a sheet but it's definitely worth the price.,Positive
02yXvi1VmPI_8-8-rgb_front,"I've got a number two pencil, which you can find in any drawer in your house.",Neutral
02yXvi1VmPI_9-8-rgb_front,I've got two colored pencils.,Neutral
032PDxai5GE_1-8-rgb_front,I've got a baby blue and I've got a dark black.,Neutral
032PDxai5GE_10-8-rgb_front,Hi!,Neutral
032PDxai5GE_11-8-rgb_front,The reason I'm having Jeff stand here is because I messed this shot up once.,Negative
032PDxai5GE_12-8-rgb_front,When I did the cue ball went flying off the table and it broke a mirror.,Negative
032PDxai5GE_13-8-rgb_front,I really got in trouble with the management.,Negative
032PDxai5GE_14-8-rgb_front,Jeff's going to stand there and be ready to catch the ball or absorb it into his abs in case anything were to go wrong.,Neutral
032PDxai5GE_15-8-rgb_front,"Now, I'm going to go to the other side of the table and we're going to have the shot.",Neutral
032PDxai5GE_16-8-rgb_front,"Alright, so here I am.",Neutral
032PDxai5GE_17-8-rgb_front,I'm ready to do the trick shot now.,Neutral
032PDxai5GE_2-8-rgb_front,"I got the cue ball all set up, the 8 ball is still stacked on the 1 and 9, and my buddy Jeff is making sure that the cue ball won't break anything important.",Neutral
032PDxai5GE_3-8-rgb_front,Lining it up.,Neutral
032PDxai5GE_4-8-rgb_front,With all my mite.,Neutral
032PDxai5GE_5-8-rgb_front,For my final trick shot.,Neutral
032PDxai5GE_6-8-rgb_front,Hit the 8 ball first.,Neutral
032PDxai5GE_7-8-rgb_front,How did I do it?,Neutral
032PDxai5GE_8-8-rgb_front,Pretty simple.,Positive
032PDxai5GE_9-8-rgb_front,"You don't hit the ball really hard, you don't break a mirror, but when you hit the cue ball, just make sure it's going to go towards the 8 and half way there, give the table a little bump.",Positive
034pv2RSK8E_0-8-rgb_front,"The 8 ball will fall down, cue ball hits the 8 ball, everyone laughs, buys you drinks, and the mayor will hand you the key to the city.",Positive
034pv2RSK8E_1-8-rgb_front,This is probably the most impressive one that I've got.,Positive
034pv2RSK8E_10-8-rgb_front,What I got here is I've got the one ball and the 9 ball holding up the 8 ball.,Neutral
034pv2RSK8E_11-8-rgb_front,How did I do that?,Neutral
034pv2RSK8E_12-8-rgb_front,"Take your hand, hold the 2 balls against the rail, just kind of hammer them down a little bit, rest the 8 ball on top of them, and let go.",Positive
034pv2RSK8E_13-8-rgb_front,"Now, the object of this shot is I'm going to hit the 8 ball with the cue ball without hitting the 1 or the 9.",Neutral
034pv2RSK8E_14-8-rgb_front,"It takes a lot of strength, it takes a lot of agility and for the person standing here, it takes a lot of guts.",Positive
034pv2RSK8E_2-8-rgb_front,"Alright Jeff, I want you to come here and stand right where I'm standing.",Neutral
034pv2RSK8E_3-8-rgb_front,Let's talk about managing your cat's bladder infection.,Neutral
034pv2RSK8E_4-8-rgb_front,A bladder infection is diagnosed at your veterinary clinic.,Neutral
034pv2RSK8E_5-8-rgb_front,"Once they've seen a urinalysis and can determine if there's an infection present, then generally antibiotics are going to be needed to treat them.",Positive
034pv2RSK8E_6-8-rgb_front,"There are a couple of important things to think about when we are dealing with infections in cats, especially.",Neutral
034pv2RSK8E_7-8-rgb_front,When we are dealing with males.,Neutral
034pv2RSK8E_8-8-rgb_front,That's good.,Positive
034pv2RSK8E_9-8-rgb_front,On the smaller pieces you can do the whole thing but on a larger piece you might want to do a little section at a time.,Neutral
03513v6_5TU_0-8-rgb_front,Okay now I think oh always have to keep these going back to its position.,Neutral
03513v6_5TU_1-8-rgb_front,"Good, I think all the little joints are fluxed now.",Positive
03513v6_5TU_10-8-rgb_front,So we will move on the next step which is to drop beads of solider onto it.,Neutral
03513v6_5TU_11-8-rgb_front,Hi I'm Jay French from jayfrenchstudios.com and I'm going to teach you how to draw a dragon.,Neutral
03513v6_5TU_12-8-rgb_front,"Well of course from our starting point, there are essentially, it boils down to three types of dragons.",Neutral
03513v6_5TU_13-8-rgb_front,Toes are usually done very bird like as opposed to reptilian.,Positive
03513v6_5TU_2-8-rgb_front,"Although you can go both ways, again if you look at the claws on a rafter such as an eagle, and you look at the claws on a Komodo dragon or other large lizard, monitor lizard, or even some dinosaur bones, you'll find the talons very similar.",Neutral
03513v6_5TU_3-8-rgb_front,"Long serpentine neck, and I've got this one curving around on itself, and of course you're going to want a tail.",Neutral
03513v6_5TU_4-8-rgb_front,"This is also again, good looking monitor lizards for references and dinosaurs, dinosaur restructures or bones.",Positive
03513v6_5TU_5-8-rgb_front,"And of course the really tricky part, the head.",Neutral
03513v6_5TU_6-8-rgb_front,And this can be done a lot of ways and however you like.,Positive
03513v6_5TU_7-8-rgb_front,"I tend to like the very sleek look to dragons, where they have a very pointed muzzle and a little more serpentine.",Positive
03513v6_5TU_8-8-rgb_front,"Probably again there is a lot of influence on, on monitor lizards here, Komodo dragons and the like.",Positive
03513v6_5TU_9-8-rgb_front,I have and affection for doing pupilless on dragons to make them look more mystical.,Positive
038vE9JsU9I_0-8-rgb_front,"But if you're wanting something that looks more like a real animal, then you might want to do snake like slitted pupils.",Positive
038vE9JsU9I_1-8-rgb_front,"You have the Asian serpentine dragon which are long, they have no wings, short legs, mostly like a snake, you have a Wyvern style which is much like a bat where the forelegs are the wings.",Positive
038vE9JsU9I_2-8-rgb_front,I tend to give two very big horns.,Neutral
038vE9JsU9I_3-8-rgb_front,But you can do it as a single big horn or no horns at all.,Negative
038vE9JsU9I_4-8-rgb_front,Some extra wings around the jaw line gives a nice touch.,Positive
038vE9JsU9I_5-8-rgb_front,And then a good series of ridges that start maybe at the brow ridge or even at the tip of the nose.,Positive
038vE9JsU9I_6-8-rgb_front,"Go all the way down, this guy's twisting his neck so we're going to come back around here, with the largest across the back and go all the way down the tail.",Neutral
038vE9JsU9I_7-8-rgb_front,"Again, look at some dinosaur shots for more ideas on this.",Neutral
03EzcoSP2pc_0-8-rgb_front,And then we have our wings.,Neutral
03EzcoSP2pc_1-8-rgb_front,Wings basically follow a bat wing.,Neutral
03EzcoSP2pc_10-8-rgb_front,"They have an elbow and then essentially fingers, all stem from the same spot.",Neutral
03EzcoSP2pc_11-8-rgb_front,Again this is a good way to get it to look more like a real animal that way.,Positive
03EzcoSP2pc_12-8-rgb_front,"But we have our very fun, what we're going to do here today, is the fore legged mythological, where they're all mythological, four legged and winged dragon.",Positive
03EzcoSP2pc_13-8-rgb_front,"You can do dragon wings just about anyway you want really, but they're depicted lots of different ways.",Neutral
03EzcoSP2pc_14-8-rgb_front,And that's your basic lesson in how to draw a dragon.,Neutral
03EzcoSP2pc_15-8-rgb_front,"Think of a basic lizard shape, your body, we can start with the rib cage and sort of a couple of ovals.",Neutral
03EzcoSP2pc_2-8-rgb_front,We have the rib cage and then we have the hind quarter.,Neutral
03EzcoSP2pc_3-8-rgb_front,"You always have a long serpentine neck, put a lot of curvature in to it for drama.",Neutral
03EzcoSP2pc_4-8-rgb_front,"We're going to get some sharp angles, again for dramatic effect.",Neutral
03EzcoSP2pc_5-8-rgb_front,"You want some photo sources, look up some pictures of Komodo dragons and other types of lizards, they give you some good ideas and how to do some of the body part shapes.",Positive
03EzcoSP2pc_6-8-rgb_front,"Such as the any, just about any four legged creature has very long front legs, long and straight whereas there's a lot more, a lot more joints to the back leg.",Neutral
03EzcoSP2pc_7-8-rgb_front,"When it comes to running in a competition, you may want to wear a wristwatch: you can time yourself, maybe check your breathing, just kind of keep things on a safe level.",Positive
03EzcoSP2pc_8-8-rgb_front,"If you find that your results are pretty good and you are like in a situation then, by all means go for the competition.",Positive
03EzcoSP2pc_9-8-rgb_front,"But, if you find your results are way negative and not even close to theirs, you may want to practice a little bit more before you decide to put yourself in that competition.",Negative
03SgrpiJkSw_0-8-rgb_front,"You got to remember, when it comes to competition, you'll always want to keep going.",Neutral
03SgrpiJkSw_1-8-rgb_front,"Even if it is a slow jog, a fast jog, something, just keep moving constantly.",Neutral
03SgrpiJkSw_10-8-rgb_front,"Now when it comes to running in a competition, you might find that throughout your run you want to throw in a sprint, because when you throw in a sprint you got certain type of mobilizers within your body that are meant for sprinting.",Positive
03SgrpiJkSw_11-8-rgb_front,"It builds up those amino's, makes you faster, it is better overall.",Positive
03SgrpiJkSw_12-8-rgb_front,"After you throw in a sprint, just go to a slow jog to a fast jog go back down, but always keep running",Neutral
03SgrpiJkSw_13-8-rgb_front,"So okay I run for this long this many hours, this many minutes, you go ahead and time your self put on a wrist watch or get someone to hold a stopwatch for you, but go ahead maybe put on some type of distance, and say I'm going to run this far and run that distance and know how well you do.",Positive
03SgrpiJkSw_14-8-rgb_front,"You can slowly expand on that, and if you are trying to do a specific kind of competition, go ahead and see what those requirements are for that competition, speed is, how fast people usually do things and how do they feel afterwards.",Neutral
03SgrpiJkSw_2-8-rgb_front,"Just kind of what there strategies are and go ahead, and compare your results and their results.",Neutral
03SgrpiJkSw_3-8-rgb_front,In this clip we're going to make a pattern for our eye mask.,Neutral
03SgrpiJkSw_4-8-rgb_front,Always remember when you are making patterns or cutting out patterns to have a separate scissors you can use just for paper.,Neutral
03SgrpiJkSw_5-8-rgb_front,Cause you don't want to use the fabric scissors.,Neutral
03SgrpiJkSw_6-8-rgb_front,We'll go ahead and see this is a little bit to straight so we're going to go ahead and clean that line up just a little.,Positive
03SgrpiJkSw_7-8-rgb_front,Once you have your paper pattern we're ready to transfer this onto our fabric and cut it out.,Neutral
03SgrpiJkSw_8-8-rgb_front,I already have a eye mask it's just a plain kind of boring one that I bought at a eye mask store.,Negative
03SgrpiJkSw_9-8-rgb_front,"So I'm just going to use this as a template but if you don't have a sleeping mask basically you want something that's an oval shape about 6"" wide.",Neutral
03VktV6bl7c_0-8-rgb_front,You want a place cut out for your nose so you basically make a long oval and then we're going to cut out for the nose.,Negative
03VktV6bl7c_1-8-rgb_front,So I'm just going to bring this to my paper and then I'm going to go ahead and trace it.,Neutral
03VktV6bl7c_2-8-rgb_front,You just go ahead and trace it we're going to lift up the little nose guard part and come back down.,Neutral
03VktV6bl7c_3-8-rgb_front,This doesn't has to be exact cause we're going to clean it up when we cut it out.,Neutral
03VktV6bl7c_4-8-rgb_front,I actually want mine to come down a little further so I'm just going to go ahead and free hand it.,Positive
03VktV6bl7c_5-8-rgb_front,What you do when you are actually free handing something is you go ahead and just fold it in half and then we'll cut it out so the other side is the exact same shape.,Neutral
