video_name,caption,emotion
00T6xK82A7k_9-5-rgb_front,"When she moves the weight forward that puts a lot more stress on the wrists, so we'll come back, and all of your arm bouncing will generally have, will bend the elbow to keep this crease at a ninety degree angle, so when we come forward bending the elbow",Negative
00YBzfWomz8_0-5-rgb_front,"And then come back up, very nice.",Positive
00YBzfWomz8_4-5-rgb_front,"I like to actually these smaller ones that are even thicker 'cause I don't like--sometimes, when you pick a string, they'll bend, these don't.",Positive
00YBzfWomz8_5-5-rgb_front,"These might bend, have a little more give in 'em, but whatever--basically, whatever you feel most comfortable with.",Positive
00YBzfWomz8_6-5-rgb_front,"And we're also going to need a couple of sheets of notebook paper and a pen, and if you have a music stand handy, that would be good, too.",Positive
00kppw3aqus_1-3-rgb_front,"And this little lesson isn't specific really to electric or acoustic guitar, so either is fine.",Positive
00kppw3aqus_13-3-rgb_front,And I like to use picks so we're gonna--the lesson today involves guitar picks and there's all kinds of different guitar picks.,Positive
00kppw3aqus_2-3-rgb_front,"If you're grilling and some of your meat juices or in our case brochette oil drips on your grill and you've got a little fire starting, it's always wise to keep a spray bottle of clean water.",Positive
00kppw3aqus_3-3-rgb_front,"You just give it a couple of sprays, and make sure it's nice and clean.",Positive
00kppw3aqus_6-3-rgb_front,Gorgeous.,Positive
00kppw3aqus_7-3-rgb_front,Ready to go.,Positive
00kppw3aqus_9-3-rgb_front,So the key here is you have your racquet in an already ready position like this and you just toss it up and you smash it.,Positive
00m1mQFF5zo_0-3-rgb_front,"So it's a pretty good serve, the good news about it is that you are able to really drill the ball at your opponent and a lot of people if you hit the ball at an angle about their shoulder height with a lot of pace, they have a hard time with it.",Positive
00m1mQFF5zo_10-3-rgb_front,"So just to demonstrate again if you want to just hit it like that, you are going to swing and hit it so we're going to show another angle of this serve so you can just kind of get a feel for the mechanics.",Positive
00m1mQFF5zo_11-3-rgb_front,So as you can see I'm at an open angle with the ball and I just toss the ball and smash it so in the next segment we are going to cover what it looks like from the front and maybe a little bit from the side.,Positive
00m1mQFF5zo_13-3-rgb_front,Parrots need to be bathed in the way that they enjoy being bathed more than the way you want to do it.,Positive
00m1mQFF5zo_4-3-rgb_front,Because they can puncture your skin very easily with their toenails.,Positive
00m1mQFF5zo_7-3-rgb_front,"A lot of people use clippers, I like to use a Dremel because a Dremel will grind them down and you've got control of how short you actually go to grind down the toenails.",Positive
00m1mQFF5zo_8-3-rgb_front,Some parrots love to get in the sink with running water.,Positive
00xgNW3M4-4_0-3-rgb_front,And some just like to be misted or sprayed with a misting bottle.,Positive
00xgNW3M4-4_11_12-3-rgb_front,"Their beaks sometimes get soiled and scaly, and these bathes don't necessarily clean them up.",Negative
00xgNW3M4-4_13-3-rgb_front,I like to every now and then take just regular vegetable oil on a paper towel and wipe their beaks.,Positive
00xgNW3M4-4_16-3-rgb_front,"It is important to wake up and have some water or sports drink so that you go into your race properly hydrated because I guarantee you after your race, you might be dehydrated.",Positive
00xgNW3M4-4_17-3-rgb_front,"So it is good to start out head of the game and hopefully if you fuel properly, you will end your race hydrated and excited from your big win.",Positive
00xgNW3M4-4_19-3-rgb_front,What do you do when that alarm goes off.,Negative
00xgNW3M4-4_20-3-rgb_front,It is very very important to eat and drink before your race.,Positive
00xgNW3M4-4_22-3-rgb_front,"The best oatmeal, bananas, any kind of hot cereal, things that are going to stay in and give you the energy you need for the long race.",Positive
00xgNW3M4-4_25-3-rgb_front,"When you're going on a trip, you want to make sure that you take precautions against insect bites.",Positive
00xgNW3M4-4_28-3-rgb_front,So there are many things that you can do to protect yourself against insects.,Positive
00xgNW3M4-4_30-3-rgb_front,"But the most important thing, the most important defense is going to be your topical skin application and your clothing treatment.",Positive
00xgNW3M4-4_8-3-rgb_front,"We take our product, our own trucks and be sure it gets, with our control, into the different stores within that distribution area.",Positive
01Dnm-s8rNI_1-3-rgb_front,"We have one in Santa Rosa, Marin, Sacramento, Chico, Sacramento, Reno, Stockton, Fresno and Southern California. Each individual manager within the area is able to take the product, analyze zone market, be store specific with what they want to do in terms of the products, the distribution, the communication with the store and be able to really maximize our relationship with the store and be sure we have the best product going out to the stores.",Positive
01Dnm-s8rNI_2-3-rgb_front,"In this video clip, I will be talking about electrical safety.",Positive
01Dnm-s8rNI_4-3-rgb_front,And you just want to take extra care when handling your tool and the chord.,Positive
01Dnm-s8rNI_6-3-rgb_front,You want to make sure you keep your cord in good working condition.,Positive
01G_nWgaYAQ_10-3-rgb_front,Any type of damage to the chord is just leading to disaster.,Negative
01G_nWgaYAQ_11-3-rgb_front,"For your tool to be properly grounded, you want to make sure that you have all three prongs on the plug.",Positive
01G_nWgaYAQ_12-3-rgb_front,This will insure maximum safety when using your tool.,Positive
01G_nWgaYAQ_2-3-rgb_front,"Now, although it is not recommended to use an extension chord, if you do have a situation where you need to use one to reach your location, you want to make sure that the extension chord is of the proper rating.",Positive
01G_nWgaYAQ_3-3-rgb_front,"And lastly, you never want to abuse the chord.",Positive
01G_nWgaYAQ_4-3-rgb_front,"Alright folks, next we're going to talk about footwear and shoes you can have to complete your vintage look.",Positive
01G_nWgaYAQ_6-3-rgb_front,Just amazing.,Positive
01G_nWgaYAQ_7-3-rgb_front,"Unfortunately, as cute as these are, you're going to find a lot of the missing rhinestones on there and for this one, the insole's got torn out.",Negative
01G_nWgaYAQ_8-3-rgb_front,"It's just really cute, but what I need to do is go to my craft store, pick up some rhinestones and just kind of fix them back in there.",Positive
01G_nWgaYAQ_9-3-rgb_front,"The vintage shoes sometimes, they just need a little more help.",Positive
01KR04fE7Fw_0-3-rgb_front,Especially the fancier ones like this.,Positive
01KR04fE7Fw_2-3-rgb_front,"So these one's have some potential, but I might want to bring into a shoe store to get some insoles in here and then maybe have them or myself just maybe hot glue back in some or super glue back in, some little rhinestones in there.",Positive
01KR04fE7Fw_3-3-rgb_front,"But what you can do is, an alternative to finding some cute vintage themed shoes is you're going to want to try to find some modern day shoes with a vintage look and there's a lot of them out there.",Positive
01KR04fE7Fw_4-3-rgb_front,"Now, Ebay has been a great source for me to find some modern shoes that are priced really affordable but that maintain the integrity of a vintage shoe.",Positive
01KR04fE7Fw_6-3-rgb_front,They look great.,Positive
01j1UveqztE_0-3-rgb_front,Just these ones are modern and it's great because you're going to find your size.,Positive
01j1UveqztE_1-3-rgb_front,"They're brand new and you know, they just look really cute.",Positive
01j1UveqztE_10-3-rgb_front,They look like they could be a vintage with some great detailing on them.,Positive
01j1UveqztE_11-3-rgb_front,"And here's another pair. They don't look quite as vintage. They have a vintage flair to them. But just look for bows, look for prints, like the polk-a-dots and what not, looks for the nice heels like that.",Positive
01j1UveqztE_13-3-rgb_front,They're going to be a little more affordable and they're going to be a lot more comfortable to create that vintage outfit for you and tie it all together.,Positive
01j1UveqztE_15-3-rgb_front,"Now, you might be lucky out there and find some vintage shoes that are in great condition.",Positive
01j1UveqztE_2-3-rgb_front,"So you know, when you go to the stores, don't neglect the shoe section.",Positive
01j1UveqztE_5-3-rgb_front,"But you're best bet, I think sometimes might be to just look online or just look in your shops for some vintage replica shoes and that there is some great tips on finding some vintage footwear to help round out and complete your vintage look.",Positive
01j1UveqztE_6-3-rgb_front,But you're still going to be able to find some cute ones out there.,Positive
01j1UveqztE_7-3-rgb_front,"Now, one type of vintage shoe that I absolutely love and a lot of vintage know hower's out there know they're really fun.",Positive
01j1UveqztE_8-3-rgb_front,"They look junky from a distance, but they're pretty darn cute.",Positive
01j1UveqztE_9-3-rgb_front,"These ones here, just like some little plastic patent ones.",Positive
01m9yM04RwY_0-3-rgb_front,"But, when you look closely, these just have amazing detail.",Positive
01m9yM04RwY_1-3-rgb_front,"These ones have a loose heel on them and you can see the detailing that they have on them, just rhinestones are lined down the back of these.",Negative
01m9yM04RwY_10-3-rgb_front,What we've gone over today is sleight of hand using the Pinch Vanish and the French Drop.,Positive
01m9yM04RwY_11-3-rgb_front,"Enjoy the reactions, enjoy your magic as much as they're going to enjoy it and you will really love the art of magic.",Positive
01m9yM04RwY_11_12_13_14_15-3-rgb_front,It's very important that that's happens as such.,Positive
01m9yM04RwY_13-3-rgb_front,"And never do the same trick twice, and have a good time.",Positive
01m9yM04RwY_14-3-rgb_front,"That's a very important, maybe the most important rule of magic, is to enjoy it.",Positive
01m9yM04RwY_15-3-rgb_front,Very important in magic again that I want to emphasize that you are entertaining by way of manipulating an object.,Positive
01m9yM04RwY_16-3-rgb_front,"Really enjoy it, make it look effortless, make it look enjoyable to you and it will be to them as well.",Positive
01m9yM04RwY_18-3-rgb_front,"You really can use magic to put yourself out there to make yourself relaxed, get to know people.",Positive
01m9yM04RwY_19-3-rgb_front,It's a form of entertainment that helps people really relax.,Positive
01m9yM04RwY_4-3-rgb_front,"But again, enjoy.",Positive
01m9yM04RwY_6-3-rgb_front,That's why they look so even and they have a nice textural design to them.,Positive
01m9yM04RwY_7-3-rgb_front,"An extruder is a lot like a giant Play Dough factory, it just squeezes out one very long consistent piece of clay, and I like to use that a lot for many of my different handles.",Positive
01m9yM04RwY_9-3-rgb_front,"Now my extruder has a 4 inch cylindrical barrel, so I need to get a piece of clay that's going to fit in there nicely.",Positive
01okYWMvD-0_0-3-rgb_front,So I'm going to cut a piece off.,Negative
01okYWMvD-0_3-3-rgb_front,Now I want it to be smaller than the actual size of the barrel of the extruder itself so that it will slip in there really easily and it won't get jammed or anything like that.,Positive
01ucR6XreJw_1-5-rgb_front,Brushing your hair has a few different advantages.,Positive
01ucR6XreJw_10-5-rgb_front,Number one it can help you to create the style that you would like and the style that you are looking to achieve.,Positive
01ucR6XreJw_12-5-rgb_front,"Once the blood circulation actually increases towards your brain and towards your scalp your nutrients, your papilla which is where the base of your hair follicle is going to grab nutrients out of your bloodstream and help nourish your hair so it is a very good thing to be in the habit of brushing your hair on a regular basis.",Positive
01ucR6XreJw_13-5-rgb_front,The easiest way to brush your hair especially if your hair is rather knotted is to start at the bottom of the end of the shaft and work your way up.,Positive
01ucR6XreJw_3-5-rgb_front,If you use a Boar's Head bristle then it will also help promote smoothness in your hair and it will help maintain frizz.,Positive
01ucR6XreJw_4-5-rgb_front,Plastic bristles will also help get all of those knots out because it has a bit of a better grab to it.,Positive
01ucR6XreJw_6-5-rgb_front,Once you get towards your root you can then do a few really good brush strokes in order to increase that circulation and have more blood flow go up to your scalp and that is how to brush your hair.,Positive
01ucR6XreJw_7-5-rgb_front,In this next clip we're going to be going over a hook kick. Ok. A hook is a very powerful kick.,Positive
025gAKRCIKY_4-3-rgb_front,I should go in vertical and I should be working on my pike save at the end.,Positive
025gAKRCIKY_7-3-rgb_front,I do that because it gives me enough height and I don't have to worry about doing a good hurdle to practice a line up.,Positive
028cpYJmYAk_1-8-rgb_front,"What I'm concentrating on is making sure I get my hands closed above my head, make sure my elbows are locked, my biceps are squeezing my head and my ears.",Positive
028cpYJmYAk_10-8-rgb_front,Make sure I have no arch like I'm sucking my back this way,Negative
028cpYJmYAk_2-8-rgb_front,"I want to have nice tight legs, thighs spread apart",Positive
028cpYJmYAk_8-8-rgb_front,"Again, make sure none of the fusing is actually sticking out, because if it gets on your iron board, it's really sticky and it gets on your iron and it's impossible to get out.",Positive
028cpYJmYAk_9-8-rgb_front,"Like that, put that down, see how it steams, and it's sealing it shut for us right now.",Positive
02CpakICRL4_2-8-rgb_front,"There you have it, a very adorable pumpkin placemat that's going to last for years.",Positive
02CpakICRL4_3-8-rgb_front,We made sure of that when we used the zigzag stitched the edges.,Positive
02CpakICRL4_4-8-rgb_front,You can throw it in the washing machine and it's going to hold it beautifully.,Positive
02CpakICRL4_6-8-rgb_front,"We used the zigzag stitch around, and turn it right side out, and we actually have a little spot that we're going to slip-stitch but I had an epiphany as I was ironing, because you are going to want to just iron your placemat so all of your edges are nice and flat.",Positive
02LnULLXds4_10-8-rgb_front,"Just fold your fabric under on both sides like that, you just tuck it in, use your finger to do the corner.",Positive
02LnULLXds4_11-8-rgb_front,"Lay that down, but make sure your tape does go all the way to the corner, otherwise you're going to have a little open corner and you don't want that either.",Positive
02LnULLXds4_13-8-rgb_front,"The game of Baroness solitaire is an adding game at its heart, and the number you're trying to get to, the sum",Positive
02LnULLXds4_18-8-rgb_front,"So aces are worth one, twos are worth two, three is three",Positive
02LnULLXds4_2-8-rgb_front,"Well the cards I have dealt at the start of this hand of baroness are an ace, a two, a ten, a ten, and a three.",Positive
02LnULLXds4_23-8-rgb_front,There are no more moves.,Negative
02LnULLXds4_31-8-rgb_front,"So, it depends on where your arms are supposed to go, but ultimately, you want your isolations to remain nice and precise.",Positive
02LnULLXds4_32-8-rgb_front,"So, that you get nice clean movements out of your dancing.",Positive
02LnULLXds4_4-8-rgb_front,I'm Johanna Krynytzky from Hip Expressions Belly Dance Studio helping you to practice your Tribal belly dance.,Positive
02LnULLXds4_7-8-rgb_front,"Alright, you have Improvisational Tribal style which developed out of San Francisco in the 1980s and that's where you dance with a group working on cues and improvisations.",Positive
02LnULLXds4_9-8-rgb_front,There are certain moves that you need to practice over and over and over again until you have them precisely correct.,Positive
02M-Xcs3X30_2-3-rgb_front,"So, you want to practice in front of a mirror with your partners, or if you're doing solo, by yourself, making sure your feet are together, under your hips, your knees are bent.",Positive
02QGTJlJYnM_0-8-rgb_front,"BEN GRAHAM: This is probably the second most important thing, especially when you are playing the field in the game of baseball.",Positive
02QGTJlJYnM_10-8-rgb_front,It's also very difficult to catch in the heel because sometimes the ball will pop out.,Negative
02QGTJlJYnM_13-8-rgb_front,Some people feel just more comfortable and like to have more control over how they catch the ball if their finger is on the outside.,Positive
02QGTJlJYnM_20-8-rgb_front,It has a larger pocket so that the first baseman can stretch and pull the ball in more easily.,Positive
02QGTJlJYnM_21-8-rgb_front,"The catcher's mitt is smaller but thicker with more padding, which allows the--it protects the catcher's hand as the pitcher is throwing.",Positive
02QGTJlJYnM_6-8-rgb_front,"Gloves do come in various sizes and various forms, depending on the position that you're going to play.",Positive
02WRxAwx-Bo_1-8-rgb_front,This is where you ideally want to catch the ball.,Positive
02WRxAwx-Bo_10-8-rgb_front,"You'll hear people--as you work your glove you want to create a deep, nice pocket and cushion.",Positive
02WRxAwx-Bo_11-8-rgb_front,"If you catch the ball in the pocket, it's not going to sting your hand, and, trust me, if you catch it here in the heel, it does hurt.",Positive
02WRxAwx-Bo_12-8-rgb_front,"Hello, have you ever wondered how to heal a broken heart after a breakup?",Positive
02WRxAwx-Bo_13-8-rgb_front,This is no easy task.,Negative
02WRxAwx-Bo_15-8-rgb_front,"Remember everyone does survive breakups and usually by the time you're in your 20's and 30's, you've already had your share of high school breakups.",Positive
02WRxAwx-Bo_17-8-rgb_front,"You will heal, you will get over this and with that in mind, remember how you go about healing from the breakup, healing your broken heart, depends on you making conscious efforts to stay active and busy.",Positive
02WRxAwx-Bo_19-8-rgb_front,Good luck.,Positive
02WRxAwx-Bo_21-8-rgb_front,For one thing you want to indulge yourself in things that you like and surround yourself by supportive family and friends who understand the situation.,Positive
02WRxAwx-Bo_24-8-rgb_front,"The other thing you want to do is also, your response may differ, whether you're, what we call an internal directed person, perhaps you think about it a lot, you're going to, you're going to internalize it, you're not going to speak to your friends, you're just kind of go and go quiet walks on the beach, process that information by yourself.",Positive
02WRxAwx-Bo_25-8-rgb_front,"Or, you maybe what we call externally driven, where you need to throw yourself in a lot of activities and laughter and jokes.",Positive
02WRxAwx-Bo_3-8-rgb_front,I would strongly recommend laughter is the best medicine.,Positive
02WRxAwx-Bo_5-8-rgb_front,So now that we've got that on there we want to make sure and press it all the way around the edge to make sure that it's nice and secure before we start throwing.,Positive
02WRxAwx-Bo_7-8-rgb_front,"Now once it's attached nice and firmly we want to moisten it, but only a very little amount.",Positive
02WRxAwx-Bo_8-8-rgb_front,You don't want water running down the sides and pooling in this connection area or your lid might get stuck to your base.,Negative
02aFykvwx6M_1-8-rgb_front,"My left fingers are still the stabilizers and my right fingers are still doing all the work, pushing the clay towards the center of the wheel, and once you've got that nicely centered and just a column you can just take your right middle finger and push in to make a stem and once you've got a stem you can just pinch the top a little bit to pull it out to make a knob.",Positive
02aFykvwx6M_10-8-rgb_front,And let that dry slowly so that the connection can become very secure and it doesn't crack off when it dries.,Positive
02aFykvwx6M_13-8-rgb_front,One of the things that's very common when you're getting started with your yoga practice is it's not very comfortable to sit on the floor.,Negative
02aFykvwx6M_15-8-rgb_front,"So you can use some blocks to sit with, but it's going to be important to find out where you can sit, and be comfortable with your hips.",Positive
02aFykvwx6M_16-8-rgb_front,"Having your knees up this high, that's a clue that it's not going to be comfortable with your hips, so you'll be able to use some blocks under your knees.",Positive
02aFykvwx6M_18-8-rgb_front,"But as with all the other poses, we're going to begin to think about utilizing your breath, so that we can deepen your pose, relax the muscles.",Positive
02aFykvwx6M_2-8-rgb_front,"We're talking about yes, and and the idea of making offers, accepting offers, and building on those offers.",Positive
02aFykvwx6M_3-8-rgb_front,"And I want to show you a game called yes, and brainstorm.",Positive
02aFykvwx6M_4-8-rgb_front,"Well, it is possible with the magic of yes and.",Positive
02aFykvwx6M_6-8-rgb_front,"We're going to do a yes, and marketing brainstorm.",Positive
02aFykvwx6M_7-8-rgb_front,"I'm going to shout out my first idea, and Shannon is going to yes, and that idea.",Positive
02aFykvwx6M_8-8-rgb_front,"He's going to say, yes, and, and then fill in the rest of his line, and we're going to go back and forth like that until we've got our product, all the product's features, its names, and the entire marketing plan.",Positive
02aFykvwx6M_9-8-rgb_front,I like to do this game with a lot of my corporate clients.,Positive
02gzHnpz1W4_0-8-rgb_front,"It works well for businesses, meetings, organizations, anytime where people have to kind of create things together.",Positive
02gzHnpz1W4_1-8-rgb_front,"And how it works is you're going to get with your team, you can break up into groups of three, of four or five I think is a good size, it could go up to eight or ten.",Positive
02gzHnpz1W4_5-8-rgb_front,These two books are nice in helping you plan your hike.,Positive
02gzHnpz1W4_6-8-rgb_front,"It talks a little bit about how to set up a post office drop, you can actually mail yourself some stuff, go to a local trail town's post office and come in and say, ""Hi, I'm so and so, I need to pick up a package for a thru-hiker,"" and they'll hand it to you.",Positive
02yXvi1VmPI_0-8-rgb_front,"On this one, it's a little bit more advanced.",Positive
02yXvi1VmPI_10-8-rgb_front,The black's the most important one.,Positive
02yXvi1VmPI_13-8-rgb_front,"I've got a clear measurement ruler and, well, I guess every ruler is a measurement ruler but you can see the measurements through and then this is just a regular metal ruler with a cork bottom.",Positive
02yXvi1VmPI_14-8-rgb_front,I've got an electric pencil sharpener and I've got an Exacto blade to cut the board out when we get to that part.,Negative
02yXvi1VmPI_15-8-rgb_front,"Drawing table that has a, it's basically like a cutting mat on top of the table.",Positive
02yXvi1VmPI_16-8-rgb_front,It's like a self-healing mat.,Positive
02yXvi1VmPI_2-8-rgb_front,"So, those are the supplies we're going to use today and I think you'll be pleased with the results.",Positive
02yXvi1VmPI_7-8-rgb_front,It's roughly five to six dollars a sheet but it's definitely worth the price.,Positive
032PDxai5GE_11-8-rgb_front,The reason I'm having Jeff stand here is because I messed this shot up once.,Negative
032PDxai5GE_12-8-rgb_front,When I did the cue ball went flying off the table and it broke a mirror.,Negative
032PDxai5GE_13-8-rgb_front,I really got in trouble with the management.,Negative
032PDxai5GE_16-8-rgb_front,"Alright, so here I am.",Positive
032PDxai5GE_17-8-rgb_front,I'm ready to do the trick shot now.,Positive
032PDxai5GE_8-8-rgb_front,Pretty simple.,Positive
032PDxai5GE_9-8-rgb_front,"You don't hit the ball really hard, you don't break a mirror, but when you hit the cue ball, just make sure it's going to go towards the 8 and half way there, give the table a little bump.",Positive
034pv2RSK8E_0-8-rgb_front,"The 8 ball will fall down, cue ball hits the 8 ball, everyone laughs, buys you drinks, and the mayor will hand you the key to the city.",Positive
034pv2RSK8E_1-8-rgb_front,This is probably the most impressive one that I've got.,Positive
034pv2RSK8E_12-8-rgb_front,"Take your hand, hold the 2 balls against the rail, just kind of hammer them down a little bit, rest the 8 ball on top of them, and let go.",Positive
034pv2RSK8E_14-8-rgb_front,"It takes a lot of strength, it takes a lot of agility and for the person standing here, it takes a lot of guts.",Positive
034pv2RSK8E_2-8-rgb_front,"Alright Jeff, I want you to come here and stand right where I'm standing.",Positive
034pv2RSK8E_5-8-rgb_front,"Once they've seen a urinalysis and can determine if there's an infection present, then generally antibiotics are going to be needed to treat them.",Positive
034pv2RSK8E_8-8-rgb_front,That's good.,Positive
03513v6_5TU_1-8-rgb_front,"Good, I think all the little joints are fluxed now.",Positive
03513v6_5TU_10-8-rgb_front,So we will move on the next step which is to drop beads of solider onto it.,Negative
03513v6_5TU_12-8-rgb_front,"Well of course from our starting point, there are essentially, it boils down to three types of dragons.",Positive
03513v6_5TU_13-8-rgb_front,Toes are usually done very bird like as opposed to reptilian.,Positive
03513v6_5TU_4-8-rgb_front,"This is also again, good looking monitor lizards for references and dinosaurs, dinosaur restructures or bones.",Positive
03513v6_5TU_6-8-rgb_front,And this can be done a lot of ways and however you like.,Positive
03513v6_5TU_7-8-rgb_front,"I tend to like the very sleek look to dragons, where they have a very pointed muzzle and a little more serpentine.",Positive
03513v6_5TU_8-8-rgb_front,"Probably again there is a lot of influence on, on monitor lizards here, Komodo dragons and the like.",Positive
03513v6_5TU_9-8-rgb_front,I have and affection for doing pupilless on dragons to make them look more mystical.,Positive
038vE9JsU9I_0-8-rgb_front,"But if you're wanting something that looks more like a real animal, then you might want to do snake like slitted pupils.",Positive
038vE9JsU9I_1-8-rgb_front,"You have the Asian serpentine dragon which are long, they have no wings, short legs, mostly like a snake, you have a Wyvern style which is much like a bat where the forelegs are the wings.",Positive
038vE9JsU9I_3-8-rgb_front,But you can do it as a single big horn or no horns at all.,Negative
038vE9JsU9I_4-8-rgb_front,Some extra wings around the jaw line gives a nice touch.,Positive
038vE9JsU9I_5-8-rgb_front,And then a good series of ridges that start maybe at the brow ridge or even at the tip of the nose.,Positive
03EzcoSP2pc_11-8-rgb_front,Again this is a good way to get it to look more like a real animal that way.,Positive
03EzcoSP2pc_12-8-rgb_front,"But we have our very fun, what we're going to do here today, is the fore legged mythological, where they're all mythological, four legged and winged dragon.",Positive
03EzcoSP2pc_5-8-rgb_front,"You want some photo sources, look up some pictures of Komodo dragons and other types of lizards, they give you some good ideas and how to do some of the body part shapes.",Positive
03EzcoSP2pc_7-8-rgb_front,"When it comes to running in a competition, you may want to wear a wristwatch: you can time yourself, maybe check your breathing, just kind of keep things on a safe level.",Positive
03EzcoSP2pc_8-8-rgb_front,"If you find that your results are pretty good and you are like in a situation then, by all means go for the competition.",Positive
03EzcoSP2pc_9-8-rgb_front,"But, if you find your results are way negative and not even close to theirs, you may want to practice a little bit more before you decide to put yourself in that competition.",Negative
03SgrpiJkSw_10-8-rgb_front,"Now when it comes to running in a competition, you might find that throughout your run you want to throw in a sprint, because when you throw in a sprint you got certain type of mobilizers within your body that are meant for sprinting.",Positive
03SgrpiJkSw_11-8-rgb_front,"It builds up those amino's, makes you faster, it is better overall.",Positive
03SgrpiJkSw_13-8-rgb_front,"So okay I run for this long this many hours, this many minutes, you go ahead and time your self put on a wrist watch or get someone to hold a stopwatch for you, but go ahead maybe put on some type of distance, and say I'm going to run this far and run that distance and know how well you do.",Positive
03SgrpiJkSw_14-8-rgb_front,"You can slowly expand on that, and if you are trying to do a specific kind of competition, go ahead and see what those requirements are for that competition, speed is, how fast people usually do things and how do they feel afterwards.",Positive
03SgrpiJkSw_6-8-rgb_front,We'll go ahead and see this is a little bit to straight so we're going to go ahead and clean that line up just a little.,Positive
03SgrpiJkSw_8-8-rgb_front,I already have a eye mask it's just a plain kind of boring one that I bought at a eye mask store.,Negative
03VktV6bl7c_0-8-rgb_front,You want a place cut out for your nose so you basically make a long oval and then we're going to cut out for the nose.,Negative
03VktV6bl7c_4-8-rgb_front,I actually want mine to come down a little further so I'm just going to go ahead and free hand it.,Positive
03VktV6bl7c_5-8-rgb_front,What you do when you are actually free handing something is you go ahead and just fold it in half and then we'll cut it out so the other side is the exact same shape.,Positive
03VktV6bl7c_6-8-rgb_front,"Before you start with your spray tan, you want to make sure that your area is completely covered or protected.",Positive
03VktV6bl7c_7-8-rgb_front,"If you're doing this at home, maybe do it in the shower or even outside for that matter, in the middle of a large area, maybe not, definitely not on a carpeted area or anywhere where there's fabric.",Negative
03VktV6bl7c_9-8-rgb_front,"Here we have everything covered with plastic so it's totally protected and whatever is not covered can be mopped, cleaned, it comes clean, it's just a matter of cleaning.",Positive
03WUE9zzQY4_10-8-rgb_front,"Make sure you have Kleenex nearby because if there's any drips, you want to make sure you get those up immediately.",Positive
03WUE9zzQY4_11-8-rgb_front,"Make sure your area is pay close attention to make sure that anything that is absorbent, fabrics are your biggest thing that the spray would absorb to.",Positive
03WUE9zzQY4_12-8-rgb_front,"Your can sprays that you buy in a store also have the same DHA active ingredient but it's not the strength, like a prescription strength like what we use here.",Positive
03WUE9zzQY4_13-8-rgb_front,"So it probably will come out of your fabrics a little easier but again, make sure you're spraying in an area that is nonporous, would be the best way to put that.",Positive
03WUE9zzQY4_14-8-rgb_front,"Alright, now we want to look at the political environment.",Positive
03WUE9zzQY4_3-8-rgb_front,How does their political stance help determine who they are and how you are going to play them.,Positive
03WUE9zzQY4_5-8-rgb_front,"Are they, you know, in what extreme of what party are they?",Positive
03WUE9zzQY4_9-8-rgb_front,"Maybe they have no political party affiliation, they're not interested in politics, they could care less about politics.",Negative
03jABW2MKkk_1-8-rgb_front,"What role does politics play in their life now in this moment, as well as how they were growing up.",Positive
03jABW2MKkk_14-8-rgb_front,We're going to come up and right when we get to the arch we're really going to twist the brush in our hand and that's how we can get that nice bow in her lip.,Positive
03jABW2MKkk_3-8-rgb_front,It's a great lipstick application technique.,Positive
03jABW2MKkk_4-8-rgb_front,"So now in the same with the forward in same position we want to move it up just a little bit and where the upper ridges are now are in the kidney, meridian area and in this position, it actually stimulates the kidney and the kidney meridian.",Positive
03jABW2MKkk_6-8-rgb_front,"This gives you a beneficial massage to the kidney area, the kidneys are a really important part of the body and health.",Positive
03jABW2MKkk_8-8-rgb_front,"ALVIN DEDEAUX: Now, as soon as you decide how you're going to grip the rod, whether it's over hand with the thumb on top or with the index finger on top, the next thing you want to do is to trap that line and that's very important.",Positive
03jABW2MKkk_9-8-rgb_front,You wanna--line control is always very important.,Positive
03lzv6OzJhE_12-8-rgb_front,That's perfectly acceptable,Positive
03lzv6OzJhE_13-8-rgb_front,"But it's really important to grab that line, to anchor that line to the handle of the rod for a lot of different reasons.",Positive
03lzv6OzJhE_14-8-rgb_front,"But you know for stripping line and for casting, whatever you're doing, it's important to have that line anchored right there.",Positive
03lzv6OzJhE_20-8-rgb_front,"Like on this machine, a lot of the times it is going to be marked right here on the grinder, and like this one says counterclockwise to make the coffee more fine and clockwise to make the coffee more coarse.",Positive
03lzv6OzJhE_4-8-rgb_front,When the coffee is ground more coarse the coffee--the water passes through it a lot easier and the shot is going to pour a lot faster.,Positive
03lzv6OzJhE_5-8-rgb_front,These are things that are going to affect the taste of your espresso a lot and you are going to want to find the time that your particular coffee taste the best and play around with the grind adjustment.,Positive
03lzv6OzJhE_6-8-rgb_front,Cool.,Positive
03lzv6OzJhE_8-8-rgb_front,Some of the pros of being a high school teacher are your emotional commitment to your students and the incredible rewards that you get when they succeed.,Positive
03pzaOT7rPM_2-8-rgb_front,"But it will be, hopefully, a labor of love.",Positive
03pzaOT7rPM_3-8-rgb_front,And the last con would be the administrative red tape and dealing with principals and maybe co-teachers that don't share the same vision you do and just being true to yourself and to your students.,Positive
03pzaOT7rPM_6-8-rgb_front,Everybody knows teachers love this and also the opportunity to be your own boss.,Positive
03pzaOT7rPM_7-8-rgb_front,In your classroom you rule and that is a great plus.,Positive
03pzaOT7rPM_8-8-rgb_front,And you can tailor the curriculum usually to fit your talents and the way that the information will come easiest to your students.,Positive
03w0fj9vLpo_13-8-rgb_front,"We've already gone over how a cup should fit, how a band should fit and the purpose of your strap.",Positive
